nom_original,nom_correct,code_insee,departement,latitude,longitude,notes
Neuveville-sous-Châtenois,Neuveville-sous-Châtenois,88324,88,48.2918403,5.8725301,Auto-généré depuis GeoJSON
Ruppes,Ruppes,88407,88,48.4654537,5.772931,Auto-généré depuis GeoJSON
Avillers,Avillers,88023,88,48.3136692,6.2017952,Auto-généré depuis GeoJSON
Houécourt,Houécourt,88241,88,48.2936696,5.8957192,Auto-généré depuis GeoJSON
Madecourt,Madecourt,88279,88,48.2406434,6.1146308,Auto-généré depuis GeoJSON
Rehaincourt,Rehaincourt,88379,88,48.3645415,6.4702873,Auto-généré depuis GeoJSON
Remomeix,Remomeix,88386,88,48.2631347,7.0155408,Auto-généré depuis GeoJSON
Villers,Villers,88507,88,48.305552,6.173082,Auto-généré depuis GeoJSON
Boulaincourt,Boulaincourt,88066,88,48.3741892,6.0865857,Auto-généré depuis GeoJSON
Gelvécourt-et-Adompt,Gelvécourt-et-Adompt,88192,88,48.2034721,6.1783871,Auto-généré depuis GeoJSON
Gigney,Gigney,88200,88,48.2296248,6.3294513,Auto-généré depuis GeoJSON
Luvigny,Luvigny,88277,88,48.4999325,7.0739848,Auto-généré depuis GeoJSON
Moriville,Moriville,88313,88,48.3467541,6.4119774,Auto-généré depuis GeoJSON
Neuveville-sous-Montfort,Neuveville-sous-Montfort,88325,88,48.2285512,6.0193805,Auto-généré depuis GeoJSON
Saulcy,Saulcy,88444,88,48.4221212,7.0698972,Auto-généré depuis GeoJSON
Destord,Destord,88130,88,48.2717482,6.6166809,Auto-généré depuis GeoJSON
Rapey,Rapey,88374,88,48.3171596,6.2511293,Auto-généré depuis GeoJSON
Rollainville,Rollainville,88393,88,48.3526742,5.7417666,Auto-généré depuis GeoJSON
Thiéfosse,Thiéfosse,88467,88,47.9647463,6.7286719,Auto-généré depuis GeoJSON
Longchamp-sous-Châtenois,Longchamp-sous-Châtenois,88274,88,48.2848456,5.8333306,Auto-généré depuis GeoJSON
Punerot,Punerot,88363,88,48.4777769,5.8146702,Auto-généré depuis GeoJSON
Rugney,Rugney,88406,88,48.3468512,6.2528758,Auto-généré depuis GeoJSON
Combrimont,Combrimont,88113,88,48.2749121,7.0767593,Auto-généré depuis GeoJSON
Rocourt,Rocourt,88392,88,48.1071272,5.7425967,Auto-généré depuis GeoJSON
Valfroicourt,Valfroicourt,88488,88,48.1954579,6.0953087,Auto-généré depuis GeoJSON
Ambacourt,Ambacourt,88006,88,48.3518497,6.1364305,Auto-généré depuis GeoJSON
Entre-deux-Eaux,Entre-deux-Eaux,88159,88,48.2381506,6.996548,Auto-généré depuis GeoJSON
Sercœur,Sercœur,88454,88,48.2539897,6.5375189,Auto-généré depuis GeoJSON
Vacheresse-et-la-Rouillie,Vacheresse-et-la-Rouillie,88485,88,48.1468181,5.7909346,Auto-généré depuis GeoJSON
Vermont,Vermont,88501,88,48.3908341,7.0720502,Auto-généré depuis GeoJSON
Vouxey,Vouxey,88523,88,48.345789,5.7939193,Auto-généré depuis GeoJSON
Barville,Barville,88036,88,48.3810546,5.769963,Auto-généré depuis GeoJSON
Landaville,Landaville,88259,88,48.2819975,5.7480491,Auto-généré depuis GeoJSON
Châtillon-sur-Saône,Châtillon-sur-Saône,88096,88,47.9475517,5.8789548,Auto-généré depuis GeoJSON
Épinal,Épinal,88160,88,48.1661161,6.484427,Auto-généré depuis GeoJSON
Nayemont-les-Fosses,Nayemont-les-Fosses,88320,88,48.2961438,7.0062025,Auto-généré depuis GeoJSON
Saint-Amé,Saint-Amé,88409,88,48.025733,6.6553579,Auto-généré depuis GeoJSON
Ville-sur-Illon,Ville-sur-Illon,88508,88,48.1658236,6.2133768,Auto-généré depuis GeoJSON
Vroville,Vroville,88525,88,48.2902709,6.1733219,Auto-généré depuis GeoJSON
Allarmont,Allarmont,88005,88,48.4715432,7.0161586,Auto-généré depuis GeoJSON
Fomerey,Fomerey,88174,88,48.2168331,6.3475407,Auto-généré depuis GeoJSON
Bult,Bult,88080,88,48.2988285,6.5982989,Auto-généré depuis GeoJSON
Saint-Remimont,Saint-Remimont,88434,88,48.2395483,5.9161976,Auto-généré depuis GeoJSON
Xonrupt-Longemer,Xonrupt-Longemer,88531,88,48.0718993,6.9550408,Auto-généré depuis GeoJSON
Bleurville,Bleurville,88061,88,48.0658706,5.9528158,Auto-généré depuis GeoJSON
Gerbépal,Gerbépal,88198,88,48.1216595,6.9159773,Auto-généré depuis GeoJSON
Offroicourt,Offroicourt,88335,88,48.2798578,6.0303828,Auto-généré depuis GeoJSON
Saint-Léonard,Saint-Léonard,88423,88,48.2145537,6.9275922,Auto-généré depuis GeoJSON
Vexaincourt,Vexaincourt,88503,88,48.4850203,7.0654729,Auto-généré depuis GeoJSON
Vrécourt,Vrécourt,88524,88,48.1695756,5.7023374,Auto-généré depuis GeoJSON
Autreville,Autreville,88020,88,48.491076,5.8605547,Auto-généré depuis GeoJSON
Belmont-sur-Vair,Belmont-sur-Vair,88051,88,48.2556743,5.9110466,Auto-généré depuis GeoJSON
Belrupt,Belrupt,88052,88,48.0936645,6.087951,Auto-généré depuis GeoJSON
Biécourt,Biécourt,88058,88,48.3251166,5.9517259,Auto-généré depuis GeoJSON
Hagécourt,Hagécourt,88226,88,48.2296076,6.1547228,Auto-généré depuis GeoJSON
Romont,Romont,88395,88,48.3463145,6.5772694,Auto-généré depuis GeoJSON
Senonges,Senonges,88452,88,48.146025,6.0563432,Auto-généré depuis GeoJSON
Bainville-aux-Saules,Bainville-aux-Saules,88030,88,48.2064314,6.1330724,Auto-généré depuis GeoJSON
Chavelot,Chavelot,88099,88,48.2270406,6.4261695,Auto-généré depuis GeoJSON
Rainville,Rainville,88366,88,48.3585372,5.8866533,Auto-généré depuis GeoJSON
Raon-aux-Bois,Raon-aux-Bois,88371,88,48.0567354,6.5135699,Auto-généré depuis GeoJSON
Socourt,Socourt,88458,88,48.3948168,6.2472016,Auto-généré depuis GeoJSON
Voivre,Voivre,88519,88,48.3418553,6.902293,Auto-généré depuis GeoJSON
Charmes,Charmes,88090,88,48.3816272,6.3150932,Auto-généré depuis GeoJSON
Rozières-sur-Mouzon,Rozières-sur-Mouzon,88404,88,48.1144946,5.7179428,Auto-généré depuis GeoJSON
Tranqueville-Graux,Tranqueville-Graux,88478,88,48.4410989,5.8405819,Auto-généré depuis GeoJSON
Vaxoncourt,Vaxoncourt,88497,88,48.2880865,6.4186635,Auto-généré depuis GeoJSON
Grandvillers,Grandvillers,88216,88,48.2393935,6.6724969,Auto-généré depuis GeoJSON
Chef-Haut,Chef-Haut,88100,88,48.3543411,6.0096814,Auto-généré depuis GeoJSON
Malaincourt,Malaincourt,88283,88,48.2279289,5.7605544,Auto-généré depuis GeoJSON
Mandray,Mandray,88284,88,48.2103469,6.9985055,Auto-généré depuis GeoJSON
Pont-lès-Bonfays,Pont-lès-Bonfays,88353,88,48.1647834,6.1450063,Auto-généré depuis GeoJSON
Raon-l'Étape,Raon-l'Étape,88372,88,48.40839,6.8603467,Auto-généré depuis GeoJSON
Taintrux,Taintrux,88463,88,48.2517214,6.8900567,Auto-généré depuis GeoJSON
Uriménil,Uriménil,88481,88,48.1068465,6.4045377,Auto-généré depuis GeoJSON
Ainvelle,Ainvelle,88004,88,47.9863784,5.8275305,Auto-généré depuis GeoJSON
Harmonville,Harmonville,88232,88,48.4641782,5.8759274,Auto-généré depuis GeoJSON
Darney-aux-Chênes,Darney-aux-Chênes,88125,88,48.2820409,5.8088695,Auto-généré depuis GeoJSON
Saint-Baslemont,Saint-Baslemont,88411,88,48.1417086,5.9920804,Auto-généré depuis GeoJSON
Vicherey,Vicherey,88504,88,48.3809512,5.9327823,Auto-généré depuis GeoJSON
Houéville,Houéville,88242,88,48.3699987,5.8047779,Auto-généré depuis GeoJSON
Laveline-devant-Bruyères,Laveline-devant-Bruyères,88262,88,48.184638,6.758289,Auto-généré depuis GeoJSON
Médonville,Médonville,88296,88,48.2139217,5.7365402,Auto-généré depuis GeoJSON
Morelmaison,Morelmaison,88312,88,48.3215152,5.9159138,Auto-généré depuis GeoJSON
Neufchâteau,Neufchâteau,88321,88,48.3559884,5.6915239,Auto-généré depuis GeoJSON
Uxegney,Uxegney,88483,88,48.1978499,6.377564,Auto-généré depuis GeoJSON
Xamontarupt,Xamontarupt,88528,88,48.1212178,6.6399511,Auto-généré depuis GeoJSON
Florémont,Florémont,88173,88,48.3672567,6.2574907,Auto-généré depuis GeoJSON
Greux,Greux,88219,88,48.4618734,5.6686196,Auto-généré depuis GeoJSON
Neuvillers-sur-Fave,Neuvillers-sur-Fave,88326,88,48.2823752,7.0341352,Auto-généré depuis GeoJSON
Pont-sur-Madon,Pont-sur-Madon,88354,88,48.3678983,6.149775,Auto-généré depuis GeoJSON
Ubexy,Ubexy,88480,88,48.3381108,6.2809626,Auto-généré depuis GeoJSON
Baffe,Baffe,88028,88,48.1624533,6.5611046,Auto-généré depuis GeoJSON
Croix-aux-Mines,Croix-aux-Mines,88120,88,48.2028641,7.0610897,Auto-généré depuis GeoJSON
Sartes,Sartes,88443,88,48.2442965,5.6652183,Auto-généré depuis GeoJSON
Senones,Senones,88451,88,48.4106292,6.9656449,Auto-généré depuis GeoJSON
Avranville,Avranville,88025,88,48.4226703,5.5383459,Auto-généré depuis GeoJSON
Fignévelle,Fignévelle,88171,88,47.9840921,5.9081022,Auto-généré depuis GeoJSON
Frain,Frain,88180,88,48.0831007,5.8806953,Auto-généré depuis GeoJSON
Bouxurulles,Bouxurulles,88070,88,48.3311298,6.2326683,Auto-généré depuis GeoJSON
Cornimont,Cornimont,88116,88,47.9669694,6.8676834,Auto-généré depuis GeoJSON
Docelles,Docelles,88135,88,48.1413128,6.6307486,Auto-généré depuis GeoJSON
Esley,Esley,88162,88,48.173577,6.0605722,Auto-généré depuis GeoJSON
Poulières,Poulières,88356,88,48.2041885,6.7881951,Auto-généré depuis GeoJSON
Thons,Thons,88471,88,47.9874559,5.8731871,Auto-généré depuis GeoJSON
Tollaincourt,Tollaincourt,88475,88,48.0970599,5.7195841,Auto-généré depuis GeoJSON
Girancourt,Girancourt,88201,88,48.1458748,6.3280023,Auto-généré depuis GeoJSON
Langley,Langley,88260,88,48.3621742,6.3348742,Auto-généré depuis GeoJSON
Chauffecourt,Chauffecourt,88097,88,48.3343816,6.1555936,Auto-généré depuis GeoJSON
Uzemain,Uzemain,88484,88,48.1017118,6.3434624,Auto-généré depuis GeoJSON
Frenelle-la-Petite,Frenelle-la-Petite,88186,88,48.3492331,6.062206,Auto-généré depuis GeoJSON
Girecourt-sur-Durbion,Girecourt-sur-Durbion,88203,88,48.2472923,6.5993232,Auto-généré depuis GeoJSON
Grande-Fosse,Grande-Fosse,88213,88,48.3421029,7.0734297,Auto-généré depuis GeoJSON
Jubainville,Jubainville,88255,88,48.4581948,5.7489696,Auto-généré depuis GeoJSON
Petite-Raon,Petite-Raon,88346,88,48.4203258,6.9977279,Auto-généré depuis GeoJSON
Viviers-le-Gras,Viviers-le-Gras,88517,88,48.1199042,5.935285,Auto-généré depuis GeoJSON
Bains-les-Bains,Bains-les-Bains,88029,88,47.9949403,6.2634403,Auto-généré depuis GeoJSON
Gemmelaincourt,Gemmelaincourt,88194,88,48.2754021,5.9704386,Auto-généré depuis GeoJSON
Gugney-aux-Aulx,Gugney-aux-Aulx,88223,88,48.2978172,6.2757075,Auto-généré depuis GeoJSON
Chamagne,Chamagne,88084,88,48.4090512,6.2985224,Auto-généré depuis GeoJSON
Dogneville,Dogneville,88136,88,48.2194869,6.4636069,Auto-généré depuis GeoJSON
Mazeley,Mazeley,88294,88,48.2464798,6.3353901,Auto-généré depuis GeoJSON
Mont-lès-Lamarche,Mont-lès-Lamarche,88307,88,48.0251455,5.7953863,Auto-généré depuis GeoJSON
Roville-aux-Chênes,Roville-aux-Chênes,88402,88,48.3839267,6.6109524,Auto-généré depuis GeoJSON
Vaubexy,Vaubexy,88494,88,48.2823535,6.2381583,Auto-généré depuis GeoJSON
Viocourt,Viocourt,88514,88,48.3234441,5.8702857,Auto-généré depuis GeoJSON
Voivres,Voivres,88520,88,48.0327458,6.2908696,Auto-généré depuis GeoJSON
Certilleux,Certilleux,88083,88,48.3172781,5.7355136,Auto-généré depuis GeoJSON
Saint-Nabord,Saint-Nabord,88429,88,48.0445476,6.5611282,Auto-généré depuis GeoJSON
Autrey,Autrey,88021,88,48.2916752,6.7261842,Auto-généré depuis GeoJSON
Aydoilles,Aydoilles,88026,88,48.2082102,6.5693555,Auto-généré depuis GeoJSON
Fiménil,Fiménil,88172,88,48.1735293,6.7067479,Auto-généré depuis GeoJSON
Gignéville,Gignéville,88199,88,48.1161232,5.9157459,Auto-généré depuis GeoJSON
Jeanménil,Jeanménil,88251,88,48.329799,6.7144173,Auto-généré depuis GeoJSON
Bourgonce,Bourgonce,88068,88,48.3030299,6.816539,Auto-généré depuis GeoJSON
Contrexéville,Contrexéville,88114,88,48.1869769,5.896279,Auto-généré depuis GeoJSON
Coussey,Coussey,88118,88,48.4126186,5.6734718,Auto-généré depuis GeoJSON
Moyenmoutier,Moyenmoutier,88319,88,48.3836951,6.9153611,Auto-généré depuis GeoJSON
Vaudoncourt,Vaudoncourt,88496,88,48.2197729,5.8022492,Auto-généré depuis GeoJSON
Vomécourt-sur-Madon,Vomécourt-sur-Madon,88522,88,48.3627222,6.1669932,Auto-généré depuis GeoJSON
Hergugney,Hergugney,88239,88,48.3920591,6.2130929,Auto-généré depuis GeoJSON
Clérey-la-Côte,Clérey-la-Côte,88107,88,48.4828379,5.7587798,Auto-généré depuis GeoJSON
Saint-Genest,Saint-Genest,88416,88,48.3484705,6.5138728,Auto-généré depuis GeoJSON
Valtin,Valtin,88492,88,48.0881053,7.0238445,Auto-généré depuis GeoJSON
Madegney,Madegney,88280,88,48.2831594,6.287417,Auto-généré depuis GeoJSON
Ramonchamp,Ramonchamp,88369,88,47.8948805,6.7413189,Auto-généré depuis GeoJSON
Sainte-Hélène,Sainte-Hélène,88418,88,48.2900237,6.6624375,Auto-généré depuis GeoJSON
Thillot,Thillot,88468,88,47.8800483,6.7707991,Auto-généré depuis GeoJSON
Hennecourt,Hennecourt,88237,88,48.2136854,6.2946396,Auto-généré depuis GeoJSON
Puid,Puid,88362,88,48.393146,7.0422402,Auto-généré depuis GeoJSON
Salle,Salle,88438,88,48.3253614,6.813572,Auto-généré depuis GeoJSON
Auzainvilliers,Auzainvilliers,88022,88,48.2390361,5.8582617,Auto-généré depuis GeoJSON
Bazoilles-sur-Meuse,Bazoilles-sur-Meuse,88044,88,48.3039728,5.6532926,Auto-généré depuis GeoJSON
Forge,Forge,88177,88,48.0676122,6.718278,Auto-généré depuis GeoJSON
Hurbache,Hurbache,88245,88,48.3416389,6.9336751,Auto-généré depuis GeoJSON
Saint-Gorgon,Saint-Gorgon,88417,88,48.3185218,6.6547897,Auto-généré depuis GeoJSON
Juvaincourt,Juvaincourt,88257,88,48.3307676,6.0600589,Auto-généré depuis GeoJSON
Corcieux,Corcieux,88115,88,48.1664114,6.8782733,Auto-généré depuis GeoJSON
Deycimont,Deycimont,88131,88,48.1736507,6.6389008,Auto-généré depuis GeoJSON
Nomexy,Nomexy,88327,88,48.3041624,6.3777122,Auto-généré depuis GeoJSON
Raon-sur-Plaine,Raon-sur-Plaine,88373,88,48.5076125,7.1018889,Auto-généré depuis GeoJSON
Regney,Regney,88378,88,48.2821177,6.3072462,Auto-généré depuis GeoJSON
Belval,Belval,88053,88,48.4096264,7.0711872,Auto-généré depuis GeoJSON
Lignéville,Lignéville,88271,88,48.1669345,5.9519532,Auto-généré depuis GeoJSON
Bouxières-aux-Bois,Bouxières-aux-Bois,88069,88,48.2590242,6.3152628,Auto-généré depuis GeoJSON
Chermisey,Chermisey,88102,88,48.4138305,5.5681605,Auto-généré depuis GeoJSON
Mortagne,Mortagne,88315,88,48.2735042,6.794847,Auto-généré depuis GeoJSON
Brechainville,Brechainville,88074,88,48.3631755,5.493918,Auto-généré depuis GeoJSON
Domèvre-sous-Montfort,Domèvre-sous-Montfort,88144,88,48.258544,6.0742678,Auto-généré depuis GeoJSON
Évaux-et-Ménil,Évaux-et-Ménil,88166,88,48.3226034,6.3011867,Auto-généré depuis GeoJSON
Nonzeville,Nonzeville,88331,88,48.2646125,6.6311814,Auto-généré depuis GeoJSON
Rozerotte,Rozerotte,88403,88,48.240837,6.0868345,Auto-généré depuis GeoJSON
Velotte-et-Tatignécourt,Velotte-et-Tatignécourt,88499,88,48.2612468,6.1684075,Auto-généré depuis GeoJSON
Anould,Anould,88009,88,48.1848643,6.9435771,Auto-généré depuis GeoJSON
Lesseux,Lesseux,88268,88,48.2813844,7.0833463,Auto-généré depuis GeoJSON
Dounoux,Dounoux,88157,88,48.1125394,6.4447796,Auto-généré depuis GeoJSON
Sauville,Sauville,88448,88,48.1418321,5.7467126,Auto-généré depuis GeoJSON
Arches,Arches,88011,88,48.1149784,6.5120139,Auto-généré depuis GeoJSON
Bayecourt,Bayecourt,88040,88,48.2723822,6.4981012,Auto-généré depuis GeoJSON
Biffontaine,Biffontaine,88059,88,48.2116933,6.8131091,Auto-généré depuis GeoJSON
Lemmecourt,Lemmecourt,88265,88,48.2646385,5.734256,Auto-généré depuis GeoJSON
Deyvillers,Deyvillers,88132,88,48.1972497,6.5306055,Auto-généré depuis GeoJSON
Domfaing,Domfaing,88145,88,48.2409183,6.7520837,Auto-généré depuis GeoJSON
Pallegney,Pallegney,88342,88,48.2892022,6.4466942,Auto-généré depuis GeoJSON
Pompierre,Pompierre,88352,88,48.2812533,5.678991,Auto-généré depuis GeoJSON
Prey,Prey,88359,88,48.1774152,6.6903486,Auto-généré depuis GeoJSON
Removille,Removille,88387,88,48.3669042,5.8458259,Auto-généré depuis GeoJSON
Saint-Vallier,Saint-Vallier,88437,88,48.2739163,6.3179471,Auto-généré depuis GeoJSON
Archettes,Archettes,88012,88,48.1314588,6.5528723,Auto-généré depuis GeoJSON
Bertrimoutier,Bertrimoutier,88054,88,48.2634122,7.0607682,Auto-généré depuis GeoJSON
Moussey,Moussey,88317,88,48.4467432,7.055181,Auto-généré depuis GeoJSON
Nonville,Nonville,88330,88,48.0908365,5.9819366,Auto-généré depuis GeoJSON
Sainte-Marguerite,Sainte-Marguerite,88424,88,48.2697249,6.9770198,Auto-généré depuis GeoJSON
Vagney,Vagney,88486,88,48.0117278,6.721124,Auto-généré depuis GeoJSON
Bazien,Bazien,88042,88,48.4169365,6.6826669,Auto-généré depuis GeoJSON
Fouchécourt,Fouchécourt,88179,88,48.0070677,5.8602389,Auto-généré depuis GeoJSON
Crainvilliers,Crainvilliers,88119,88,48.1522702,5.8341798,Auto-généré depuis GeoJSON
Damas-et-Bettegney,Damas-et-Bettegney,88122,88,48.2155018,6.2638232,Auto-généré depuis GeoJSON
Nossoncourt,Nossoncourt,88333,88,48.4014568,6.6775966,Auto-généré depuis GeoJSON
Wisembach,Wisembach,88526,88,48.2611715,7.1191401,Auto-généré depuis GeoJSON
Autigny-la-Tour,Autigny-la-Tour,88019,88,48.41692,5.7820462,Auto-généré depuis GeoJSON
Battexey,Battexey,88038,88,48.3912377,6.1845215,Auto-généré depuis GeoJSON
Chantraine,Chantraine,88087,88,48.1681291,6.4191952,Auto-généré depuis GeoJSON
Saint-Maurice-sur-Mortagne,Saint-Maurice-sur-Mortagne,88425,88,48.3909361,6.5749317,Auto-généré depuis GeoJSON
Tholy,Tholy,88470,88,48.0830877,6.7414781,Auto-généré depuis GeoJSON
Badménil-aux-Bois,Badménil-aux-Bois,88027,88,48.3105313,6.5251939,Auto-généré depuis GeoJSON
Igney,Igney,88247,88,48.2820924,6.390832,Auto-généré depuis GeoJSON
Circourt,Circourt,88103,88,48.2467772,6.2868457,Auto-généré depuis GeoJSON
Dommartin-lès-Remiremont,Dommartin-lès-Remiremont,88148,88,47.9890235,6.647294,Auto-généré depuis GeoJSON
Méménil,Méménil,88297,88,48.2069721,6.6201445,Auto-généré depuis GeoJSON
Monthureux-sur-Saône,Monthureux-sur-Saône,88310,88,48.0288022,5.962106,Auto-généré depuis GeoJSON
Poussay,Poussay,88357,88,48.3215835,6.1192253,Auto-généré depuis GeoJSON
Seraumont,Seraumont,88453,88,48.4329279,5.6096736,Auto-généré depuis GeoJSON
Girmont-Val-d'Ajol,Girmont-Val-d'Ajol,88205,88,47.9555608,6.5705392,Auto-généré depuis GeoJSON
Hardancourt,Hardancourt,88230,88,48.3781761,6.55861,Auto-généré depuis GeoJSON
Charmois-l'Orgueilleux,Charmois-l'Orgueilleux,88092,88,48.0917117,6.2642526,Auto-généré depuis GeoJSON
Circourt-sur-Mouzon,Circourt-sur-Mouzon,88104,88,48.3027094,5.7040287,Auto-généré depuis GeoJSON
Domjulien,Domjulien,88146,88,48.2562189,6.0014091,Auto-généré depuis GeoJSON
Champ-le-Duc,Champ-le-Duc,88086,88,48.1916142,6.7311984,Auto-généré depuis GeoJSON
Suriauville,Suriauville,88461,88,48.1662876,5.8611816,Auto-généré depuis GeoJSON
Aulnois,Aulnois,88017,88,48.2658782,5.7784549,Auto-généré depuis GeoJSON
Gorhey,Gorhey,88210,88,48.1903417,6.2980801,Auto-généré depuis GeoJSON
Jésonville,Jésonville,88252,88,48.1226689,6.1142886,Auto-généré depuis GeoJSON
Fays,Fays,88169,88,48.1979595,6.6667404,Auto-généré depuis GeoJSON
Ménarmont,Ménarmont,88298,88,48.4161093,6.6457065,Auto-généré depuis GeoJSON
Soncourt,Soncourt,88459,88,48.3847325,5.9074111,Auto-généré depuis GeoJSON
Avrainville,Avrainville,88024,88,48.3801402,6.2234927,Auto-généré depuis GeoJSON
Bocquegney,Bocquegney,88063,88,48.2286282,6.3073549,Auto-généré depuis GeoJSON
Forges,Forges,88178,88,48.1731462,6.3952186,Auto-généré depuis GeoJSON
Grignoncourt,Grignoncourt,88220,88,47.9555035,5.9068731,Auto-généré depuis GeoJSON
