nom_original,nom_correct,code_insee,departement,latitude,longitude,notes
Berche,Berche,25054,25,47.4666724,6.7474452,Auto-généré depuis GeoJSON
Bonnevaux,Bonnevaux,25075,25,46.8135929,6.1876158,Auto-généré depuis GeoJSON
Cendrey,Cendrey,25107,25,47.3977811,6.2489356,Auto-généré depuis GeoJSON
Feule,Feule,25239,25,47.3513333,6.7349132,Auto-généré depuis GeoJSON
Pouilley-Français,Pouilley-Français,25466,25,47.2053567,5.8434797,Auto-généré depuis GeoJSON
Bannans,Bannans,25041,25,46.9015058,6.2311523,Auto-généré depuis GeoJSON
Blamont,Blamont,25063,25,47.3869635,6.855303,Auto-généré depuis GeoJSON
Bulle,Bulle,25100,25,46.9051816,6.1999364,Auto-généré depuis GeoJSON
Déservillers,Déservillers,25199,25,46.9997935,6.0764844,Auto-généré depuis GeoJSON
Hyèvre-Paroisse,Hyèvre-Paroisse,25313,25,47.3732349,6.436005,Auto-généré depuis GeoJSON
Saint-Vit,Saint-Vit,25527,25,47.1892089,5.8217222,Auto-généré depuis GeoJSON
Brognard,Brognard,25097,25,47.5271138,6.8623572,Auto-généré depuis GeoJSON
Champagney,Champagney,25115,25,47.2556015,5.8923747,Auto-généré depuis GeoJSON
Chaux,Chaux,25139,25,47.0162537,6.4134431,Auto-généré depuis GeoJSON
Fallerans,Fallerans,25233,25,47.1436107,6.2942561,Auto-généré depuis GeoJSON
Mamirolle,Mamirolle,25364,25,47.1964568,6.1603927,Auto-généré depuis GeoJSON
Montrond-le-Château,Montrond-le-Château,25406,25,47.1423496,6.0434924,Auto-généré depuis GeoJSON
Premiers Sapins,Premiers Sapins,25424,25,47.0791167,6.3338334,Auto-généré depuis GeoJSON
Rémondans-Vaivre,Rémondans-Vaivre,25485,25,47.3827336,6.7136793,Auto-généré depuis GeoJSON
Soye,Soye,25553,25,47.4570341,6.506453,Auto-généré depuis GeoJSON
Vuillecin,Vuillecin,25634,25,46.9561656,6.3335569,Auto-généré depuis GeoJSON
Châteauvieux-les-Fossés,Châteauvieux-les-Fossés,25130,25,47.0551553,6.2004592,Auto-généré depuis GeoJSON
Gilley,Gilley,25271,25,47.0533783,6.4891915,Auto-généré depuis GeoJSON
Grosbois,Grosbois,25298,25,47.3467263,6.3025641,Auto-généré depuis GeoJSON
Noirefontaine,Noirefontaine,25426,25,47.3420922,6.7661381,Auto-généré depuis GeoJSON
Aubonne,Aubonne,25029,25,47.0349292,6.3421519,Auto-généré depuis GeoJSON
Dambenois,Dambenois,25188,25,47.5464509,6.8746336,Auto-généré depuis GeoJSON
Échenans,Échenans,25210,25,47.5273906,6.6934715,Auto-généré depuis GeoJSON
Frambouhans,Frambouhans,25256,25,47.2008111,6.7775776,Auto-généré depuis GeoJSON
Mesmay,Mesmay,25379,25,47.0611192,5.8483418,Auto-généré depuis GeoJSON
Vyt-lès-Belvoir,Vyt-lès-Belvoir,25635,25,47.3487355,6.6270935,Auto-généré depuis GeoJSON
Charmoille,Charmoille,25125,25,47.2332448,6.6646357,Auto-généré depuis GeoJSON
Lods,Lods,25339,25,47.0520501,6.2574523,Auto-généré depuis GeoJSON
Malans,Malans,25359,25,47.0428051,6.0319496,Auto-généré depuis GeoJSON
Montancy,Montancy,25386,25,47.3545376,7.0280341,Auto-généré depuis GeoJSON
Saint-Point-Lac,Saint-Point-Lac,25525,25,46.8118675,6.2974111,Auto-généré depuis GeoJSON
Sombacour,Sombacour,25549,25,46.952074,6.2406544,Auto-généré depuis GeoJSON
Vieux-Charmont,Vieux-Charmont,25614,25,47.5224729,6.8444938,Auto-généré depuis GeoJSON
Villers-sous-Chalamont,Villers-sous-Chalamont,25627,25,46.9012589,6.0481863,Auto-généré depuis GeoJSON
Hérimoncourt,Hérimoncourt,25304,25,47.4341124,6.8834876,Auto-généré depuis GeoJSON
Lombard,Lombard,25340,25,47.0796029,5.8511221,Auto-généré depuis GeoJSON
Planée,Planée,25459,25,46.8447698,6.2741392,Auto-généré depuis GeoJSON
Fesches-le-Châtel,Fesches-le-Châtel,25237,25,47.5208174,6.901219,Auto-généré depuis GeoJSON
Fourgs,Fourgs,25254,25,46.8388016,6.409184,Auto-généré depuis GeoJSON
Grangettes,Grangettes,25295,25,46.8342535,6.3148181,Auto-généré depuis GeoJSON
Mancenans-Lizerne,Mancenans-Lizerne,25366,25,47.2550656,6.7713683,Auto-généré depuis GeoJSON
Moncey,Moncey,25382,25,47.3616723,6.1305813,Auto-généré depuis GeoJSON
Touillon-et-Loutelet,Touillon-et-Loutelet,25565,25,46.7919199,6.3515056,Auto-généré depuis GeoJSON
Verrières-de-Joux,Verrières-de-Joux,25609,25,46.8906774,6.4424047,Auto-généré depuis GeoJSON
Doubs,Doubs,25204,25,46.9336932,6.3619979,Auto-généré depuis GeoJSON
Granges-Narboz,Granges-Narboz,25293,25,46.8790871,6.3164937,Auto-généré depuis GeoJSON
Glay,Glay,25274,25,47.4019942,6.898363,Auto-généré depuis GeoJSON
Longeville,Longeville,25346,25,47.0328512,6.2287145,Auto-généré depuis GeoJSON
Remoray-Boujeons,Remoray-Boujeons,25486,25,46.7595749,6.2184401,Auto-généré depuis GeoJSON
Allondans,Allondans,25013,25,47.5205739,6.7506891,Auto-généré depuis GeoJSON
Fleurey,Fleurey,25244,25,47.3029683,6.7789766,Auto-généré depuis GeoJSON
Présentevillers,Présentevillers,25469,25,47.5005253,6.7282492,Auto-généré depuis GeoJSON
Ruffey-le-Château,Ruffey-le-Château,25510,25,47.2808488,5.8039972,Auto-généré depuis GeoJSON
Villars-Saint-Georges,Villars-Saint-Georges,25616,25,47.1275602,5.8240149,Auto-généré depuis GeoJSON
Villeneuve-d'Amont,Villeneuve-d'Amont,25621,25,46.9381839,6.0383431,Auto-généré depuis GeoJSON
Appenans,Appenans,25019,25,47.4525662,6.5668635,Auto-généré depuis GeoJSON
Bart,Bart,25043,25,47.4920036,6.7617248,Auto-généré depuis GeoJSON
Crosey-le-Petit,Crosey-le-Petit,25178,25,47.343098,6.4814096,Auto-généré depuis GeoJSON
Dasle,Dasle,25196,25,47.4807145,6.8923074,Auto-généré depuis GeoJSON
Gouhelans,Gouhelans,25279,25,47.4522259,6.3596688,Auto-généré depuis GeoJSON
Narbief,Narbief,25421,25,47.1299309,6.6923657,Auto-généré depuis GeoJSON
Rivière-Drugeon,Rivière-Drugeon,25493,25,46.8786038,6.2061659,Auto-généré depuis GeoJSON
Seloncourt,Seloncourt,25539,25,47.4553192,6.866311,Auto-généré depuis GeoJSON
Ferrières-les-Bois,Ferrières-les-Bois,25235,25,47.210509,5.7963938,Auto-généré depuis GeoJSON
Fontenotte,Fontenotte,25249,25,47.3754301,6.3104419,Auto-généré depuis GeoJSON
Fourbanne,Fourbanne,25251,25,47.3381857,6.3112595,Auto-généré depuis GeoJSON
Grandfontaine-sur-Creuse,Grandfontaine-sur-Creuse,25289,25,47.1788197,6.4544056,Auto-généré depuis GeoJSON
Laire,Laire,25322,25,47.5516492,6.7335639,Auto-généré depuis GeoJSON
Courtetain-et-Salans,Courtetain-et-Salans,25175,25,47.2620219,6.4330784,Auto-généré depuis GeoJSON
Durnes,Durnes,25208,25,47.1053293,6.2248942,Auto-généré depuis GeoJSON
Goumois,Goumois,25280,25,47.266588,6.9396842,Auto-généré depuis GeoJSON
Goux-les-Usiers,Goux-les-Usiers,25282,25,46.978519,6.2944642,Auto-généré depuis GeoJSON
Goux-sous-Landet,Goux-sous-Landet,25283,25,47.0798904,5.932527,Auto-généré depuis GeoJSON
Longeville,Longeville,25347,25,47.0163614,6.466689,Auto-généré depuis GeoJSON
Malbrans,Malbrans,25360,25,47.1241859,6.0916625,Auto-généré depuis GeoJSON
Orgeans-Blanchefontaine,Orgeans-Blanchefontaine,25433,25,47.2689803,6.7562287,Auto-généré depuis GeoJSON
Roches-lès-Blamont,Roches-lès-Blamont,25497,25,47.411921,6.8555864,Auto-généré depuis GeoJSON
Solemont,Solemont,25548,25,47.343568,6.6999855,Auto-généré depuis GeoJSON
Thulay,Thulay,25562,25,47.4305155,6.8604529,Auto-généré depuis GeoJSON
Trouvans,Trouvans,25572,25,47.4209788,6.3490384,Auto-généré depuis GeoJSON
Devecey,Devecey,25200,25,47.3234279,6.015209,Auto-généré depuis GeoJSON
Villers-la-Combe,Villers-la-Combe,25625,25,47.2410707,6.4723359,Auto-généré depuis GeoJSON
Bélieu,Bélieu,25050,25,47.1227891,6.6295267,Auto-généré depuis GeoJSON
Bouverans,Bouverans,25085,25,46.8362351,6.2149966,Auto-généré depuis GeoJSON
Rougemont,Rougemont,25505,25,47.4785566,6.3467868,Auto-généré depuis GeoJSON
Alliés,Alliés,25012,25,46.9513698,6.4452369,Auto-généré depuis GeoJSON
Amancey,Amancey,25015,25,47.0313023,6.0677651,Auto-généré depuis GeoJSON
Battenans-Varin,Battenans-Varin,25046,25,47.2387749,6.7165518,Auto-généré depuis GeoJSON
Bethoncourt,Bethoncourt,25057,25,47.5424296,6.8027916,Auto-généré depuis GeoJSON
Fuans,Fuans,25262,25,47.1276066,6.592227,Auto-généré depuis GeoJSON
Mérey-sous-Montrond,Mérey-sous-Montrond,25375,25,47.1643544,6.0705791,Auto-généré depuis GeoJSON
Mont-de-Vougney,Mont-de-Vougney,25392,25,47.2409616,6.7389116,Auto-généré depuis GeoJSON
Saône,Saône,25532,25,47.2144838,6.1172193,Auto-généré depuis GeoJSON
Sauvagney,Sauvagney,25536,25,47.321166,5.9123936,Auto-généré depuis GeoJSON
Sourans,Sourans,25552,25,47.4078899,6.6400749,Auto-généré depuis GeoJSON
Berthelange,Berthelange,25055,25,47.202311,5.7832225,Auto-généré depuis GeoJSON
Dampjoux,Dampjoux,25192,25,47.3394235,6.7479901,Auto-généré depuis GeoJSON
Mont-de-Laval,Mont-de-Laval,25391,25,47.1624243,6.6412601,Auto-généré depuis GeoJSON
Noël-Cerneux,Noël-Cerneux,25425,25,47.1043037,6.6597591,Auto-généré depuis GeoJSON
Rondefontaine,Rondefontaine,25501,25,46.7326426,6.185828,Auto-généré depuis GeoJSON
Soulce-Cernay,Soulce-Cernay,25551,25,47.3266746,6.8639307,Auto-généré depuis GeoJSON
Thise,Thise,25560,25,47.2836793,6.0798244,Auto-généré depuis GeoJSON
Vauclusotte,Vauclusotte,25589,25,47.2785998,6.730205,Auto-généré depuis GeoJSON
Vercel-Villedieu-le-Camp,Vercel-Villedieu-le-Camp,25601,25,47.1839971,6.3871655,Auto-généré depuis GeoJSON
Bournois,Bournois,25083,25,47.4862867,6.4975483,Auto-généré depuis GeoJSON
Cessey,Cessey,25109,25,47.1178054,5.9250838,Auto-généré depuis GeoJSON
Indevillers,Indevillers,25314,25,47.312213,6.9665046,Auto-généré depuis GeoJSON
Lavernay,Lavernay,25332,25,47.2457808,5.822379,Auto-généré depuis GeoJSON
Mouthe,Mouthe,25413,25,46.6917164,6.1977724,Auto-généré depuis GeoJSON
Nommay,Nommay,25428,25,47.5390138,6.849857,Auto-généré depuis GeoJSON
Silley-Amancey,Silley-Amancey,25545,25,47.0355703,6.1331294,Auto-généré depuis GeoJSON
Valoreille,Valoreille,25584,25,47.2923605,6.7388884,Auto-généré depuis GeoJSON
Braillans,Braillans,25086,25,47.3136273,6.0862942,Auto-généré depuis GeoJSON
Burgille,Burgille,25101,25,47.2619587,5.780092,Auto-généré depuis GeoJSON
Labergement-Sainte-Marie,Labergement-Sainte-Marie,25320,25,46.7801338,6.2780447,Auto-généré depuis GeoJSON
Montenois,Montenois,25394,25,47.4930573,6.6514759,Auto-généré depuis GeoJSON
Pelousey,Pelousey,25448,25,47.2802491,5.9234364,Auto-généré depuis GeoJSON
Pont-de-Roide-Vermondans,Pont-de-Roide-Vermondans,25463,25,47.384808,6.7616001,Auto-généré depuis GeoJSON
Sommette,Sommette,25550,25,47.1912698,6.5092663,Auto-généré depuis GeoJSON
Bonnal,Bonnal,25072,25,47.5076464,6.3645794,Auto-généré depuis GeoJSON
Étouvans,Étouvans,25224,25,47.4570402,6.7160084,Auto-généré depuis GeoJSON
Nancray,Nancray,25418,25,47.2470064,6.1782101,Auto-généré depuis GeoJSON
Ouvans,Ouvans,25441,25,47.277049,6.4885721,Auto-généré depuis GeoJSON
Paroy,Paroy,25445,25,47.0395829,5.8808892,Auto-généré depuis GeoJSON
Roulans,Roulans,25508,25,47.3196308,6.2386486,Auto-généré depuis GeoJSON
Santoche,Santoche,25531,25,47.4097622,6.5020631,Auto-généré depuis GeoJSON
Évillers,Évillers,25229,25,46.9936077,6.2252394,Auto-généré depuis GeoJSON
Isle-sur-le-Doubs,Isle-sur-le-Doubs,25315,25,47.4264929,6.5898963,Auto-généré depuis GeoJSON
Lizine,Lizine,25338,25,47.0541268,5.9885694,Auto-généré depuis GeoJSON
Arc-et-Senans,Arc-et-Senans,25021,25,47.0363219,5.7656865,Auto-généré depuis GeoJSON
Gémonval,Gémonval,25264,25,47.5326357,6.5951098,Auto-généré depuis GeoJSON
Hôpitaux-Neufs,Hôpitaux-Neufs,25307,25,46.7826821,6.3871292,Auto-généré depuis GeoJSON
Lantenne-Vertière,Lantenne-Vertière,25326,25,47.2301525,5.7726793,Auto-généré depuis GeoJSON
Laviron,Laviron,25333,25,47.2537226,6.5623642,Auto-généré depuis GeoJSON
Mercey-le-Grand,Mercey-le-Grand,25374,25,47.211377,5.7586931,Auto-généré depuis GeoJSON
Montlebon,Montlebon,25403,25,47.029064,6.6346182,Auto-généré depuis GeoJSON
Osse,Osse,25437,25,47.2738832,6.2143489,Auto-généré depuis GeoJSON
Pontets,Pontets,25464,25,46.7195486,6.1625507,Auto-généré depuis GeoJSON
Saint-Antoine,Saint-Antoine,25514,25,46.7811321,6.3295464,Auto-généré depuis GeoJSON
Vennans,Vennans,25599,25,47.3313553,6.2335688,Auto-généré depuis GeoJSON
Verne,Verne,25604,25,47.3948876,6.3537656,Auto-généré depuis GeoJSON
Barboux,Barboux,25042,25,47.1253488,6.7251085,Auto-généré depuis GeoJSON
Geney,Geney,25266,25,47.4807371,6.5648535,Auto-généré depuis GeoJSON
Hôpital-Saint-Lieffroy,Hôpital-Saint-Lieffroy,25306,25,47.3984429,6.4544803,Auto-généré depuis GeoJSON
Montussaint,Montussaint,25408,25,47.4352459,6.2930129,Auto-généré depuis GeoJSON
Tour-de-Sçay,Tour-de-Sçay,25566,25,47.3851544,6.2200382,Auto-généré depuis GeoJSON
Arçon,Arçon,25024,25,46.9668048,6.3781761,Auto-généré depuis GeoJSON
Arc-sous-Cicon,Arc-sous-Cicon,25025,25,47.0525716,6.4026807,Auto-généré depuis GeoJSON
Boujailles,Boujailles,25079,25,46.8862602,6.0866436,Auto-généré depuis GeoJSON
Franey,Franey,25257,25,47.2581648,5.8152726,Auto-généré depuis GeoJSON
Liesle,Liesle,25336,25,47.0639061,5.8147297,Auto-généré depuis GeoJSON
Vernoy,Vernoy,25608,25,47.5667366,6.6723676,Auto-généré depuis GeoJSON
Anteuil,Anteuil,25018,25,47.3803573,6.5776853,Auto-généré depuis GeoJSON
Bréseux,Bréseux,25091,25,47.274175,6.8016328,Auto-généré depuis GeoJSON
Châtillon-sur-Lison,Châtillon-sur-Lison,25134,25,47.075377,5.9792802,Auto-généré depuis GeoJSON
Courvières,Courvières,25176,25,46.8613156,6.1008283,Auto-généré depuis GeoJSON
Cusance,Cusance,25183,25,47.3220084,6.4420461,Auto-généré depuis GeoJSON
Tournans,Tournans,25567,25,47.403433,6.3121799,Auto-généré depuis GeoJSON
Valleroy,Valleroy,25582,25,47.3863617,6.1255622,Auto-généré depuis GeoJSON
Vellevans,Vellevans,25597,25,47.3077056,6.5036538,Auto-généré depuis GeoJSON
Venise,Venise,25598,25,47.3496798,6.1166328,Auto-généré depuis GeoJSON
Voillans,Voillans,25629,25,47.3902425,6.4153075,Auto-généré depuis GeoJSON
Bretonvillers,Bretonvillers,25095,25,47.2152692,6.6200014,Auto-généré depuis GeoJSON
Corcelle-Mieslot,Corcelle-Mieslot,25163,25,47.3618684,6.1810835,Auto-généré depuis GeoJSON
Fontenelles,Fontenelles,25248,25,47.1937405,6.7531738,Auto-généré depuis GeoJSON
Foucherans,Foucherans,25250,25,47.1519665,6.1453351,Auto-généré depuis GeoJSON
Hyémondans,Hyémondans,25311,25,47.3835753,6.6390481,Auto-généré depuis GeoJSON
Jougne,Jougne,25318,25,46.764365,6.4051856,Auto-généré depuis GeoJSON
Landresse,Landresse,25325,25,47.2578944,6.4925599,Auto-généré depuis GeoJSON
Luxiol,Luxiol,25354,25,47.3801839,6.3516915,Auto-généré depuis GeoJSON
Montivernage,Montivernage,25401,25,47.3084094,6.4210987,Auto-généré depuis GeoJSON
Morteau,Morteau,25411,25,47.0638273,6.585457,Auto-généré depuis GeoJSON
Novillars,Novillars,25429,25,47.2861333,6.1284712,Auto-généré depuis GeoJSON
Saint-Georges-Armont,Saint-Georges-Armont,25516,25,47.4031543,6.5478729,Auto-généré depuis GeoJSON
Villers-Chief,Villers-Chief,25623,25,47.2250106,6.4393299,Auto-généré depuis GeoJSON
Bartherans,Bartherans,25044,25,47.0314524,5.9248101,Auto-généré depuis GeoJSON
Blarians,Blarians,25065,25,47.4099653,6.1781909,Auto-généré depuis GeoJSON
Bourguignon,Bourguignon,25082,25,47.4100909,6.7721786,Auto-généré depuis GeoJSON
Corcondray,Corcondray,25164,25,47.2231739,5.8279681,Auto-généré depuis GeoJSON
Courchapon,Courchapon,25172,25,47.2578781,5.7484476,Auto-généré depuis GeoJSON
Cubry,Cubry,25182,25,47.5010771,6.4218643,Auto-généré depuis GeoJSON
Cuse-et-Adrisans,Cuse-et-Adrisans,25184,25,47.48214,6.3927455,Auto-généré depuis GeoJSON
Écouvotte,Écouvotte,25215,25,47.3452727,6.252323,Auto-généré depuis GeoJSON
Gratteris,Gratteris,25297,25,47.1818578,6.1308425,Auto-généré depuis GeoJSON
Saules,Saules,25535,25,47.1240779,6.2033796,Auto-généré depuis GeoJSON
Vernierfontaine,Vernierfontaine,25605,25,47.1099381,6.2951571,Auto-généré depuis GeoJSON
Abbans-Dessus,Abbans-Dessus,25002,25,47.1270644,5.8850012,Auto-généré depuis GeoJSON
Bians-les-Usiers,Bians-les-Usiers,25060,25,46.9648007,6.2776503,Auto-généré depuis GeoJSON
Breconchaux,Breconchaux,25088,25,47.3420661,6.2691004,Auto-généré depuis GeoJSON
Bretigney-Notre-Dame,Bretigney-Notre-Dame,25094,25,47.3094206,6.301679,Auto-généré depuis GeoJSON
Marvelise,Marvelise,25369,25,47.523959,6.5909431,Auto-généré depuis GeoJSON
Mésandans,Mésandans,25377,25,47.4302288,6.3821364,Auto-généré depuis GeoJSON
Puy,Puy,25474,25,47.3472623,6.2380591,Auto-généré depuis GeoJSON
Servin,Servin,25544,25,47.3070722,6.472208,Auto-généré depuis GeoJSON
Vernois-lès-Belvoir,Vernois-lès-Belvoir,25607,25,47.3221133,6.6399432,Auto-généré depuis GeoJSON
Belmont,Belmont,25052,25,47.223,6.3683373,Auto-généré depuis GeoJSON
Chaudefontaine,Chaudefontaine,25137,25,47.3474959,6.1609988,Auto-généré depuis GeoJSON
Fontenelle-Montby,Fontenelle-Montby,25247,25,47.4487368,6.4068492,Auto-généré depuis GeoJSON
Guyans-Vennes,Guyans-Vennes,25301,25,47.1610249,6.5924733,Auto-généré depuis GeoJSON
Liebvillers,Liebvillers,25335,25,47.3311371,6.7822572,Auto-généré depuis GeoJSON
Mérey-Vieilley,Mérey-Vieilley,25376,25,47.333934,6.0621245,Auto-généré depuis GeoJSON
Valentigney,Valentigney,25580,25,47.4610311,6.8272175,Auto-généré depuis GeoJSON
Autechaux,Autechaux,25032,25,47.3811703,6.3836833,Auto-généré depuis GeoJSON
Belfays,Belfays,25049,25,47.2603429,6.9040364,Auto-généré depuis GeoJSON
Consolation-Maisonnettes,Consolation-Maisonnettes,25161,25,47.1562238,6.6019273,Auto-généré depuis GeoJSON
Dampierre-sur-le-Doubs,Dampierre-sur-le-Doubs,25191,25,47.4629214,6.7332582,Auto-généré depuis GeoJSON
Épeugney,Épeugney,25220,25,47.1341354,6.0221962,Auto-généré depuis GeoJSON
Villers-le-Lac,Villers-le-Lac,25321,25,47.0691311,6.6889058,Auto-généré depuis GeoJSON
Longevelle-lès-Russey,Longevelle-lès-Russey,25344,25,47.2233872,6.6579179,Auto-généré depuis GeoJSON
Mondon,Mondon,25384,25,47.4505139,6.3136047,Auto-généré depuis GeoJSON
Rennes-sur-Loue,Rennes-sur-Loue,25488,25,47.0168392,5.8540335,Auto-généré depuis GeoJSON
By,By,25104,25,47.0148933,5.8987587,Auto-généré depuis GeoJSON
Chemaudin,Chemaudin,25147,25,47.2193869,5.8841649,Auto-généré depuis GeoJSON
Cussey-sur-Lison,Cussey-sur-Lison,25185,25,47.0618771,5.9592423,Auto-généré depuis GeoJSON
Grange,Grange,25290,25,47.2873496,6.668512,Auto-généré depuis GeoJSON
Montferrand-le-Château,Montferrand-le-Château,25397,25,47.1922748,5.9224919,Auto-généré depuis GeoJSON
Montgesoye,Montgesoye,25400,25,47.0867577,6.1930633,Auto-généré depuis GeoJSON
Tallans,Tallans,25556,25,47.4103067,6.2848609,Auto-généré depuis GeoJSON
Vorges-les-Pins,Vorges-les-Pins,25631,25,47.1501598,5.928646,Auto-généré depuis GeoJSON
Besançon,Besançon,25056,25,47.257307,6.0221658,Auto-généré depuis GeoJSON
Montagney-Servigney,Montagney-Servigney,25385,25,47.468476,6.3028296,Auto-généré depuis GeoJSON
Montfort,Montfort,25399,25,47.0602781,5.8946991,Auto-généré depuis GeoJSON
Thoraise,Thoraise,25561,25,47.1726376,5.9075983,Auto-généré depuis GeoJSON
Torpes,Torpes,25564,25,47.1734653,5.8815732,Auto-généré depuis GeoJSON
Éternoz,Éternoz,25223,25,47.0090287,5.9935968,Auto-généré depuis GeoJSON
Fournets-Luisans,Fournets-Luisans,25288,25,47.1012623,6.556506,Auto-généré depuis GeoJSON
Hôpital-du-Grosbois,Hôpital-du-Grosbois,25305,25,47.181663,6.2132928,Auto-généré depuis GeoJSON
Laval-le-Prieuré,Laval-le-Prieuré,25329,25,47.1784413,6.6202454,Auto-généré depuis GeoJSON
Roche-lez-Beaupré,Roche-lez-Beaupré,25495,25,47.2812016,6.1113697,Auto-généré depuis GeoJSON
Villars-sous-Dampjoux,Villars-sous-Dampjoux,25617,25,47.3601375,6.7512215,Auto-généré depuis GeoJSON
Belvoir,Belvoir,25053,25,47.3217622,6.6173864,Auto-généré depuis GeoJSON
Charnay,Charnay,25126,25,47.1298813,5.9503655,Auto-généré depuis GeoJSON
Crouzet,Crouzet,25179,25,46.7089986,6.1319777,Auto-généré depuis GeoJSON
Dambelin,Dambelin,25187,25,47.3682189,6.669746,Auto-généré depuis GeoJSON
Dampierre-les-Bois,Dampierre-les-Bois,25190,25,47.5076355,6.9185908,Auto-généré depuis GeoJSON
Loray,Loray,25349,25,47.1645859,6.4992472,Auto-généré depuis GeoJSON
Morre,Morre,25410,25,47.2187307,6.0667776,Auto-généré depuis GeoJSON
Myon,Myon,25416,25,47.0118255,5.9452259,Auto-généré depuis GeoJSON
Vaire-le-Petit,Vaire-le-Petit,25576,25,47.2911027,6.1538361,Auto-généré depuis GeoJSON
Abbenans,Abbenans,25003,25,47.4959988,6.450803,Auto-généré depuis GeoJSON
Chevigney-lès-Vercel,Chevigney-lès-Vercel,25151,25,47.1637071,6.3712107,Auto-généré depuis GeoJSON
Étray,Étray,25227,25,47.1282022,6.329222,Auto-généré depuis GeoJSON
Pessans,Pessans,25450,25,47.0710352,5.8867914,Auto-généré depuis GeoJSON
Vaux-et-Chantegrue,Vaux-et-Chantegrue,25592,25,46.7988976,6.2360102,Auto-généré depuis GeoJSON
Voires,Voires,25630,25,47.1010982,6.2578369,Auto-généré depuis GeoJSON
Châtelblanc,Châtelblanc,25131,25,46.6551671,6.109738,Auto-généré depuis GeoJSON
Clerval,Clerval,25156,25,47.4000104,6.5029189,Auto-généré depuis GeoJSON
Cubrial,Cubrial,25181,25,47.5018213,6.4029096,Auto-généré depuis GeoJSON
Mancenans,Mancenans,25365,25,47.4606132,6.5414408,Auto-généré depuis GeoJSON
Amondans,Amondans,25017,25,47.0720181,6.0305297,Auto-généré depuis GeoJSON
Miserey-Salines,Miserey-Salines,25381,25,47.2866069,5.9714807,Auto-généré depuis GeoJSON
Nans-sous-Sainte-Anne,Nans-sous-Sainte-Anne,25420,25,46.977274,5.9911114,Auto-généré depuis GeoJSON
Randevillers,Randevillers,25478,25,47.3064806,6.5263265,Auto-généré depuis GeoJSON
Rosières-sur-Barbèche,Rosières-sur-Barbèche,25503,25,47.3129508,6.6619437,Auto-généré depuis GeoJSON
Verrières-du-Grosbois,Verrières-du-Grosbois,25610,25,47.1883686,6.2842055,Auto-généré depuis GeoJSON
Vèze,Vèze,25611,25,47.2005733,6.0711161,Auto-généré depuis GeoJSON
Terres-de-Chaux,Terres-de-Chaux,25138,25,47.3161097,6.7253322,Auto-généré depuis GeoJSON
Chouzelot,Chouzelot,25154,25,47.128321,5.9125006,Auto-généré depuis GeoJSON
Dammartin-les-Templiers,Dammartin-les-Templiers,25189,25,47.2959256,6.2839471,Auto-généré depuis GeoJSON
Lavans-Quingey,Lavans-Quingey,25330,25,47.0891074,5.9029031,Auto-généré depuis GeoJSON
Pierrefontaine-lès-Blamont,Pierrefontaine-lès-Blamont,25452,25,47.3731388,6.8287452,Auto-généré depuis GeoJSON
Renédale,Renédale,25487,25,47.0157894,6.2753603,Auto-généré depuis GeoJSON
Branne,Branne,25087,25,47.3787461,6.4781625,Auto-généré depuis GeoJSON
Chaux-lès-Clerval,Chaux-lès-Clerval,25140,25,47.369527,6.507589,Auto-généré depuis GeoJSON
Émagny,Émagny,25217,25,47.3023162,5.8668211,Auto-généré depuis GeoJSON
Franois,Franois,25258,25,47.2215125,5.9249465,Auto-généré depuis GeoJSON
Longechaux,Longechaux,25342,25,47.1650707,6.4336326,Auto-généré depuis GeoJSON
Rillans,Rillans,25492,25,47.4123689,6.3657974,Auto-généré depuis GeoJSON
Tressandans,Tressandans,25570,25,47.499303,6.3380205,Auto-généré depuis GeoJSON
Accolans,Accolans,25005,25,47.4886283,6.5326914,Auto-généré depuis GeoJSON
Autechaux-Roide,Autechaux-Roide,25033,25,47.3917254,6.8140386,Auto-généré depuis GeoJSON
Avoudrey,Avoudrey,25039,25,47.142961,6.4341686,Auto-généré depuis GeoJSON
Écorces,Écorces,25213,25,47.2038403,6.7974003,Auto-généré depuis GeoJSON
Guyans-Durnes,Guyans-Durnes,25300,25,47.1283109,6.2416239,Auto-généré depuis GeoJSON
Laissey,Laissey,25323,25,47.3000298,6.2300787,Auto-généré depuis GeoJSON
Puessans,Puessans,25472,25,47.4319595,6.322135,Auto-généré depuis GeoJSON
Sainte-Suzanne,Sainte-Suzanne,25526,25,47.5067854,6.7690626,Auto-généré depuis GeoJSON
Thurey-le-Mont,Thurey-le-Mont,25563,25,47.3754401,6.1338457,Auto-généré depuis GeoJSON
Champlive,Champlive,25116,25,47.2871095,6.2431173,Auto-généré depuis GeoJSON
Charmauvillers,Charmauvillers,25124,25,47.2332919,6.9187374,Auto-généré depuis GeoJSON
Fontaine-lès-Clerval,Fontaine-lès-Clerval,25246,25,47.4194995,6.4661692,Auto-généré depuis GeoJSON
Longevilles-Mont-d'Or,Longevilles-Mont-d'Or,25348,25,46.7435159,6.3361186,Auto-généré depuis GeoJSON
Ouhans,Ouhans,25440,25,47.0068893,6.3068783,Auto-généré depuis GeoJSON
Rosureux,Rosureux,25504,25,47.2142563,6.6767689,Auto-généré depuis GeoJSON
Valdahon,Valdahon,25578,25,47.1637116,6.3272965,Auto-généré depuis GeoJSON
