nom_original,nom_correct,code_insee,departement,latitude,longitude,notes
Menétrux-en-Joux,Menétrux-en-Joux,39322,39,46.6248173,5.8350856,Auto-généré depuis GeoJSON
Montfleur,Montfleur,39353,39,46.3348746,5.4420499,Auto-généré depuis GeoJSON
Saint-Laurent-en-Grandvaux,Saint-Laurent-en-Grandvaux,39487,39,46.5747545,5.962346,Auto-généré depuis GeoJSON
Baverans,Baverans,39042,39,47.1080762,5.5378379,Auto-généré depuis GeoJSON
Belmont,Belmont,39048,39,47.0232117,5.6056081,Auto-généré depuis GeoJSON
Billecul,Billecul,39055,39,46.7446875,6.05601,Auto-généré depuis GeoJSON
Cernans,Cernans,39084,39,46.9345301,5.9417277,Auto-généré depuis GeoJSON
Chapelle-Voland,Chapelle-Voland,39104,39,46.8006645,5.3845223,Auto-généré depuis GeoJSON
Cuvier,Cuvier,39187,39,46.841217,6.0673901,Auto-généré depuis GeoJSON
Jouhe,Jouhe,39270,39,47.1390703,5.4835037,Auto-généré depuis GeoJSON
Saizenay,Saizenay,39497,39,46.9709204,5.9362968,Auto-généré depuis GeoJSON
Villevieux,Villevieux,39574,39,46.726103,5.4447256,Auto-généré depuis GeoJSON
Vulvoz,Vulvoz,39585,39,46.3215425,5.7839223,Auto-généré depuis GeoJSON
Arsure-Arsurette,Arsure-Arsurette,39020,39,46.7145067,6.0808196,Auto-généré depuis GeoJSON
Baume-les-Messieurs,Baume-les-Messieurs,39041,39,46.7047564,5.6480025,Auto-généré depuis GeoJSON
Courtefontaine,Courtefontaine,39172,39,47.1326372,5.7999888,Auto-généré depuis GeoJSON
Dournon,Dournon,39202,39,46.9341917,5.968413,Auto-généré depuis GeoJSON
Foncine-le-Haut,Foncine-le-Haut,39228,39,46.6626816,6.0594783,Auto-généré depuis GeoJSON
Foulenay,Foulenay,39234,39,46.8613573,5.4867324,Auto-généré depuis GeoJSON
Plaisia,Plaisia,39423,39,46.5191766,5.6418348,Auto-généré depuis GeoJSON
Sampans,Sampans,39501,39,47.1271036,5.445489,Auto-généré depuis GeoJSON
Soucia,Soucia,39519,39,46.5419201,5.7508421,Auto-généré depuis GeoJSON
Vaudrey,Vaudrey,39546,39,46.9640252,5.6223411,Auto-généré depuis GeoJSON
Vaux-sur-Poligny,Vaux-sur-Poligny,39548,39,46.8239938,5.7279704,Auto-généré depuis GeoJSON
Augerans,Augerans,39026,39,47.0200622,5.5839904,Auto-généré depuis GeoJSON
Frasnois,Frasnois,39240,39,46.6358324,5.8838381,Auto-généré depuis GeoJSON
Ivory,Ivory,39267,39,46.8981925,5.8504652,Auto-généré depuis GeoJSON
Perrigny,Perrigny,39411,39,46.6781192,5.5986165,Auto-généré depuis GeoJSON
Valempoulières,Valempoulières,39540,39,46.8306724,5.8736965,Auto-généré depuis GeoJSON
Vernois,Vernois,39553,39,46.7314498,5.5941845,Auto-généré depuis GeoJSON
Moutoux,Moutoux,39376,39,46.7932454,5.9440554,Auto-généré depuis GeoJSON
Sergenaux,Sergenaux,39511,39,46.8860222,5.4598242,Auto-généré depuis GeoJSON
Coyrière,Coyrière,39174,39,46.3389772,5.8434321,Auto-généré depuis GeoJSON
Gizia,Gizia,39255,39,46.5294041,5.4260888,Auto-généré depuis GeoJSON
Lains,Lains,39273,39,46.3865705,5.4897147,Auto-généré depuis GeoJSON
Longchaumois,Longchaumois,39297,39,46.464583,5.9733471,Auto-généré depuis GeoJSON
Véria,Véria,39551,39,46.4582507,5.4203576,Auto-généré depuis GeoJSON
Villeneuve-lès-Charnod,Villeneuve-lès-Charnod,39566,39,46.3358283,5.4763555,Auto-généré depuis GeoJSON
Briod,Briod,39079,39,46.6642393,5.6253849,Auto-généré depuis GeoJSON
Digna,Digna,39197,39,46.5192736,5.3832539,Auto-généré depuis GeoJSON
Montigny-sur-l'Ain,Montigny-sur-l'Ain,39356,39,46.7048507,5.7917733,Auto-généré depuis GeoJSON
Sirod,Sirod,39517,39,46.723289,5.9942742,Auto-généré depuis GeoJSON
Villards-d'Héria,Villards-d'Héria,39561,39,46.4054175,5.7362717,Auto-généré depuis GeoJSON
Chaussin,Chaussin,39128,39,46.9732737,5.4046041,Auto-généré depuis GeoJSON
Chemenot,Chemenot,39136,39,46.8613642,5.5285457,Auto-généré depuis GeoJSON
Lombard,Lombard,39296,39,46.7829604,5.5069441,Auto-généré depuis GeoJSON
Onoz,Onoz,39394,39,46.4441173,5.6656025,Auto-généré depuis GeoJSON
Oussières,Oussières,39401,39,46.9182089,5.5968369,Auto-généré depuis GeoJSON
Saint-Julien,Saint-Julien,39485,39,46.3958965,5.4573758,Auto-généré depuis GeoJSON
Villechantria,Villechantria,39564,39,46.3774654,5.4382299,Auto-généré depuis GeoJSON
Montigny-lès-Arsures,Montigny-lès-Arsures,39355,39,46.9377784,5.7789141,Auto-généré depuis GeoJSON
Hauts de Bienne,Hauts de Bienne,39368,39,46.5147669,5.9953365,Auto-généré depuis GeoJSON
Saint-Lamain,Saint-Lamain,39486,39,46.8060844,5.6022864,Auto-généré depuis GeoJSON
Villeneuve-sous-Pymont,Villeneuve-sous-Pymont,39567,39,46.6959031,5.5512519,Auto-généré depuis GeoJSON
Villerserine,Villerserine,39568,39,46.8555351,5.6373902,Auto-généré depuis GeoJSON
Andelot-en-Montagne,Andelot-en-Montagne,39009,39,46.8609365,5.9299803,Auto-généré depuis GeoJSON
Dramelay,Dramelay,39204,39,46.4040406,5.5299301,Auto-généré depuis GeoJSON
Montmirey-le-Château,Montmirey-le-Château,39361,39,47.2305918,5.5292225,Auto-généré depuis GeoJSON
Neublans-Abergement,Neublans-Abergement,39385,39,46.9008945,5.3415856,Auto-généré depuis GeoJSON
Nogna,Nogna,39390,39,46.6034441,5.6408965,Auto-généré depuis GeoJSON
Ardon,Ardon,39015,39,46.7741096,5.8772692,Auto-généré depuis GeoJSON
Fay-en-Montagne,Fay-en-Montagne,39222,39,46.7539034,5.714093,Auto-généré depuis GeoJSON
Ruffey-sur-Seille,Ruffey-sur-Seille,39471,39,46.7310172,5.4959079,Auto-généré depuis GeoJSON
Saint-Lupicin,Saint-Lupicin,39491,39,46.412115,5.7784041,Auto-généré depuis GeoJSON
Ivrey,Ivrey,39268,39,46.9928016,5.8971512,Auto-généré depuis GeoJSON
Montagna-le-Templier,Montagna-le-Templier,39347,39,46.3590848,5.4599463,Auto-généré depuis GeoJSON
Morbier,Morbier,39367,39,46.5519017,6.0201242,Auto-généré depuis GeoJSON
Rosay,Rosay,39466,39,46.5366469,5.4543803,Auto-généré depuis GeoJSON
Saint-Hymetière,Saint-Hymetière,39483,39,46.3597661,5.5462906,Auto-généré depuis GeoJSON
Syam,Syam,39523,39,46.6970936,5.9545472,Auto-généré depuis GeoJSON
Chaumusse,Chaumusse,39126,39,46.6059289,5.9420198,Auto-généré depuis GeoJSON
Chevreaux,Chevreaux,39142,39,46.5013517,5.4213257,Auto-généré depuis GeoJSON
Longcochon,Longcochon,39298,39,46.7700349,6.0717615,Auto-généré depuis GeoJSON
Aubépin,Aubépin,39023,39,46.4403896,5.3806882,Auto-généré depuis GeoJSON
Beaufort,Beaufort,39043,39,46.588996,5.4267714,Auto-généré depuis GeoJSON
Bersaillin,Bersaillin,39049,39,46.8588227,5.6005087,Auto-généré depuis GeoJSON
Biefmorin,Biefmorin,39054,39,46.903514,5.5214957,Auto-généré depuis GeoJSON
Bracon,Bracon,39072,39,46.9271423,5.8657498,Auto-généré depuis GeoJSON
Longwy-sur-le-Doubs,Longwy-sur-le-Doubs,39299,39,46.9592397,5.3574372,Auto-généré depuis GeoJSON
Alièze,Alièze,39007,39,46.5868609,5.5829765,Auto-généré depuis GeoJSON
Arbois,Arbois,39013,39,46.9010972,5.7778944,Auto-généré depuis GeoJSON
Chemin,Chemin,39138,39,46.9754219,5.3160477,Auto-généré depuis GeoJSON
Chille,Chille,39145,39,46.6946272,5.5721533,Auto-généré depuis GeoJSON
Équevillon,Équevillon,39210,39,46.7602698,5.9433901,Auto-généré depuis GeoJSON
Fontainebrux,Fontainebrux,39229,39,46.6971726,5.4427724,Auto-généré depuis GeoJSON
Genod,Genod,39247,39,46.3573575,5.5282652,Auto-généré depuis GeoJSON
Mantry,Mantry,39310,39,46.798333,5.5522651,Auto-généré depuis GeoJSON
Menotey,Menotey,39323,39,47.1691549,5.5029066,Auto-généré depuis GeoJSON
Supt,Supt,39522,39,46.856132,5.9758345,Auto-généré depuis GeoJSON
Barésia-sur-l'Ain,Barésia-sur-l'Ain,39038,39,46.5416591,5.7017926,Auto-généré depuis GeoJSON
Bellefontaine,Bellefontaine,39047,39,46.5527858,6.0715542,Auto-généré depuis GeoJSON
Chapelle-sur-Furieuse,Chapelle-sur-Furieuse,39103,39,46.9842752,5.8562517,Auto-généré depuis GeoJSON
Commenailles,Commenailles,39160,39,46.8028743,5.4363349,Auto-généré depuis GeoJSON
Courbette,Courbette,39168,39,46.6001882,5.5689532,Auto-généré depuis GeoJSON
Courlaoux,Courlaoux,39171,39,46.6667408,5.450582,Auto-généré depuis GeoJSON
Moussières,Moussières,39373,39,46.3272383,5.8765787,Auto-généré depuis GeoJSON
Loulle,Loulle,39301,39,46.707031,5.8863684,Auto-généré depuis GeoJSON
Bois-de-Gand,Bois-de-Gand,39060,39,46.8273183,5.498008,Auto-généré depuis GeoJSON
Cornod,Cornod,39166,39,46.3078309,5.5489554,Auto-généré depuis GeoJSON
Éclans-Nenon,Éclans-Nenon,39205,39,47.1153546,5.5957235,Auto-généré depuis GeoJSON
Frasnée,Frasnée,39239,39,46.5629761,5.7986494,Auto-généré depuis GeoJSON
Moutonne,Moutonne,39375,39,46.5345191,5.5670515,Auto-généré depuis GeoJSON
Ounans,Ounans,39399,39,46.9894207,5.6681521,Auto-généré depuis GeoJSON
Plénisette,Plénisette,39428,39,46.8027302,6.0191502,Auto-généré depuis GeoJSON
Rogna,Rogna,39463,39,46.3288651,5.7445952,Auto-généré depuis GeoJSON
Rye,Rye,39472,39,46.8771643,5.4256929,Auto-généré depuis GeoJSON
Vescles,Vescles,39557,39,46.3500609,5.6081469,Auto-généré depuis GeoJSON
Villette-lès-Arbois,Villette-lès-Arbois,39572,39,46.9330367,5.7445462,Auto-généré depuis GeoJSON
Cernon,Cernon,39086,39,46.4156632,5.64251,Auto-généré depuis GeoJSON
Châtillon,Châtillon,39122,39,46.6669969,5.7349174,Auto-généré depuis GeoJSON
Dessia,Dessia,39195,39,46.3843022,5.5057579,Auto-généré depuis GeoJSON
Gredisans,Gredisans,39262,39,47.1643269,5.5174564,Auto-généré depuis GeoJSON
Lac-des-Rouges-Truites,Lac-des-Rouges-Truites,39271,39,46.6000976,6.0075268,Auto-généré depuis GeoJSON
Légna,Légna,39290,39,46.4244973,5.60653,Auto-généré depuis GeoJSON
Marre,Marre,39317,39,46.7363273,5.7011963,Auto-généré depuis GeoJSON
Pleure,Pleure,39429,39,46.9162069,5.4590981,Auto-généré depuis GeoJSON
Romange,Romange,39465,39,47.1620459,5.5936125,Auto-généré depuis GeoJSON
Crotenay,Crotenay,39183,39,46.7542762,5.812859,Auto-généré depuis GeoJSON
Val d'Épy,Val d'Épy,39209,39,46.3909212,5.395496,Auto-généré depuis GeoJSON
Gendrey,Gendrey,39246,39,47.1965943,5.6847657,Auto-généré depuis GeoJSON
Grande-Rivière,Grande-Rivière,39258,39,46.5343492,5.901592,Auto-généré depuis GeoJSON
Leschères,Leschères,39293,39,46.4655506,5.8323766,Auto-généré depuis GeoJSON
Loye,Loye,39305,39,47.0291624,5.5495489,Auto-généré depuis GeoJSON
Offlanges,Offlanges,39392,39,47.202885,5.5610643,Auto-généré depuis GeoJSON
Audelange,Audelange,39024,39,47.1415598,5.5829903,Auto-généré depuis GeoJSON
Blois-sur-Seille,Blois-sur-Seille,39057,39,46.7469536,5.6668716,Auto-généré depuis GeoJSON
Loisia,Loisia,39295,39,46.4924534,5.4613763,Auto-généré depuis GeoJSON
Lons-le-Saunier,Lons-le-Saunier,39300,39,46.6728964,5.5602059,Auto-généré depuis GeoJSON
Ney,Ney,39389,39,46.7331306,5.882155,Auto-généré depuis GeoJSON
Orbagna,Orbagna,39395,39,46.5821074,5.4518933,Auto-généré depuis GeoJSON
Pesse,Pesse,39413,39,46.2882296,5.8543915,Auto-généré depuis GeoJSON
Savigna,Savigna,39506,39,46.4362253,5.5675878,Auto-généré depuis GeoJSON
Tavaux,Tavaux,39526,39,47.0383973,5.4013779,Auto-généré depuis GeoJSON
Brevans,Brevans,39078,39,47.0997645,5.5267485,Auto-généré depuis GeoJSON
Chapois,Chapois,39105,39,46.8335914,5.9612638,Auto-généré depuis GeoJSON
Colonne,Colonne,39159,39,46.8813838,5.572509,Auto-généré depuis GeoJSON
Mérona,Mérona,39324,39,46.5527549,5.6351147,Auto-généré depuis GeoJSON
Molunes,Molunes,39341,39,46.3400141,5.9246931,Auto-généré depuis GeoJSON
Romain,Romain,39464,39,47.2070212,5.7176586,Auto-généré depuis GeoJSON
Vers-en-Montagne,Vers-en-Montagne,39554,39,46.8209096,5.914346,Auto-généré depuis GeoJSON
Bonnefontaine,Bonnefontaine,39065,39,46.7322677,5.7492776,Auto-généré depuis GeoJSON
Courlans,Courlans,39170,39,46.6772126,5.4804365,Auto-généré depuis GeoJSON
Cramans,Cramans,39176,39,47.009347,5.7871339,Auto-généré depuis GeoJSON
Foncine-le-Bas,Foncine-le-Bas,39227,39,46.6361875,6.0252936,Auto-généré depuis GeoJSON
Pont-du-Navoy,Pont-du-Navoy,39437,39,46.7296568,5.796954,Auto-généré depuis GeoJSON
Saint-Jean-d'Étreux,Saint-Jean-d'Étreux,39484,39,46.4048474,5.362771,Auto-généré depuis GeoJSON
Santans,Santans,39502,39,47.0287252,5.6663075,Auto-généré depuis GeoJSON
Abergement-le-Petit,Abergement-le-Petit,39003,39,46.9079139,5.6975012,Auto-généré depuis GeoJSON
Chilly-sur-Salins,Chilly-sur-Salins,39147,39,46.8743194,5.8615153,Auto-généré depuis GeoJSON
Falletans,Falletans,39220,39,47.0902048,5.5635722,Auto-généré depuis GeoJSON
Villers-Farlay,Villers-Farlay,39569,39,46.9946012,5.7596055,Auto-généré depuis GeoJSON
Chamole,Chamole,39094,39,46.8445572,5.7393891,Auto-généré depuis GeoJSON
Esserval-Tartre,Esserval-Tartre,39214,39,46.8268698,6.0345991,Auto-généré depuis GeoJSON
Geraise,Geraise,39248,39,46.9615666,5.9597778,Auto-généré depuis GeoJSON
Nevy-lès-Dole,Nevy-lès-Dole,39387,39,47.0027318,5.5112289,Auto-généré depuis GeoJSON
Publy,Publy,39445,39,46.6266603,5.6537856,Auto-généré depuis GeoJSON
Vaudioux,Vaudioux,39545,39,46.6860771,5.928669,Auto-généré depuis GeoJSON
Vincent,Vincent,39577,39,46.7826838,5.4848199,Auto-généré depuis GeoJSON
Auxange,Auxange,39031,39,47.1775121,5.6516121,Auto-généré depuis GeoJSON
Bief-du-Fourg,Bief-du-Fourg,39053,39,46.8237521,6.1173884,Auto-généré depuis GeoJSON
Chalesmes,Chalesmes,39091,39,46.6988343,6.0238091,Auto-généré depuis GeoJSON
Courbouzon,Courbouzon,39169,39,46.652176,5.5269883,Auto-généré depuis GeoJSON
Fraisans,Fraisans,39235,39,47.1355598,5.7537494,Auto-généré depuis GeoJSON
Rochefort-sur-Nenon,Rochefort-sur-Nenon,39462,39,47.1236583,5.557828,Auto-généré depuis GeoJSON
Montcusel,Montcusel,39351,39,46.3505854,5.6633306,Auto-généré depuis GeoJSON
Château-Chalon,Château-Chalon,39114,39,46.7612385,5.6466658,Auto-généré depuis GeoJSON
Coiserette,Coiserette,39157,39,46.3368406,5.8245918,Auto-généré depuis GeoJSON
Frontenay,Frontenay,39244,39,46.7873443,5.6389973,Auto-généré depuis GeoJSON
Sarrogna,Sarrogna,39504,39,46.4750277,5.6111727,Auto-généré depuis GeoJSON
Charchilla,Charchilla,39106,39,46.471954,5.7172141,Auto-généré depuis GeoJSON
Chaux-du-Dombief,Chaux-du-Dombief,39131,39,46.6068829,5.9065961,Auto-généré depuis GeoJSON
Fétigny,Fétigny,39224,39,46.4388725,5.6044746,Auto-généré depuis GeoJSON
Lavigny,Lavigny,39288,39,46.7186146,5.6024114,Auto-généré depuis GeoJSON
Chemilla,Chemilla,39137,39,46.34944,5.5586367,Auto-généré depuis GeoJSON
Étoile,Étoile,39217,39,46.7137892,5.5364433,Auto-généré depuis GeoJSON
Grusse,Grusse,39264,39,46.5964096,5.4967356,Auto-généré depuis GeoJSON
Ladoye-sur-Seille,Ladoye-sur-Seille,39272,39,46.768569,5.68329,Auto-généré depuis GeoJSON
Louvatange,Louvatange,39302,39,47.1899558,5.7209747,Auto-généré depuis GeoJSON
Marnézia,Marnézia,39314,39,46.5790597,5.6369407,Auto-généré depuis GeoJSON
Pagney,Pagney,39402,39,47.2466333,5.7015489,Auto-généré depuis GeoJSON
Port-Lesney,Port-Lesney,39439,39,47.0002542,5.8227854,Auto-généré depuis GeoJSON
Villeneuve-d'Aval,Villeneuve-d'Aval,39565,39,46.969458,5.7491063,Auto-généré depuis GeoJSON
Aumont,Aumont,39028,39,46.9181202,5.6343163,Auto-généré depuis GeoJSON
Châtenois,Châtenois,39121,39,47.1506771,5.5479771,Auto-généré depuis GeoJSON
Chaux-des-Crotenay,Chaux-des-Crotenay,39129,39,46.6620179,5.9527131,Auto-généré depuis GeoJSON
Choisey,Choisey,39150,39,47.0573137,5.4498324,Auto-généré depuis GeoJSON
Latet,Latet,39281,39,46.8028544,5.9360406,Auto-généré depuis GeoJSON
Montrevel,Montrevel,39363,39,46.4283416,5.4955949,Auto-généré depuis GeoJSON
Verges,Verges,39550,39,46.6593881,5.6854728,Auto-généré depuis GeoJSON
Bonlieu,Bonlieu,39063,39,46.5974926,5.8524942,Auto-généré depuis GeoJSON
Champvans,Champvans,39101,39,47.1016288,5.416879,Auto-généré depuis GeoJSON
Molain,Molain,39336,39,46.8238675,5.8235277,Auto-généré depuis GeoJSON
Monteplain,Monteplain,39352,39,47.1578831,5.7119043,Auto-généré depuis GeoJSON
Pagnoz,Pagnoz,39403,39,46.9746335,5.8262286,Auto-généré depuis GeoJSON
Picarreau,Picarreau,39418,39,46.7550901,5.753963,Auto-généré depuis GeoJSON
Barre,Barre,39039,39,47.1586647,5.6937875,Auto-généré depuis GeoJSON
Beffia,Beffia,39045,39,46.5272818,5.5483559,Auto-généré depuis GeoJSON
Boissière,Boissière,39062,39,46.4183065,5.5195735,Auto-généré depuis GeoJSON
Grange-de-Vaivre,Grange-de-Vaivre,39259,39,46.9955627,5.8406991,Auto-généré depuis GeoJSON
Crans,Crans,39178,39,46.6932116,5.9845473,Auto-généré depuis GeoJSON
Lavancia-Epercy,Lavancia-Epercy,39283,39,46.3344545,5.6743741,Auto-généré depuis GeoJSON
Mesnay,Mesnay,39325,39,46.9000278,5.819269,Auto-généré depuis GeoJSON
Montholier,Montholier,39354,39,46.8940162,5.6417944,Auto-généré depuis GeoJSON
Mont-sur-Monnet,Mont-sur-Monnet,39366,39,46.7018225,5.8405894,Auto-généré depuis GeoJSON
Nancuise,Nancuise,39380,39,46.4732083,5.5251198,Auto-généré depuis GeoJSON
Salans,Salans,39498,39,47.1604979,5.7920405,Auto-généré depuis GeoJSON
Plénise,Plénise,39427,39,46.8120974,6.019135,Auto-généré depuis GeoJSON
Champagnole,Champagnole,39097,39,46.7421679,5.8907238,Auto-généré depuis GeoJSON
Clairvaux-les-Lacs,Clairvaux-les-Lacs,39154,39,46.565623,5.7618672,Auto-généré depuis GeoJSON
Dole,Dole,39198,39,47.0774586,5.4924756,Auto-généré depuis GeoJSON
Gatey,Gatey,39245,39,46.9452204,5.4552334,Auto-généré depuis GeoJSON
Hays,Hays,39266,39,46.9075032,5.3908852,Auto-généré depuis GeoJSON
Louvenne,Louvenne,39303,39,46.4393372,5.4818371,Auto-généré depuis GeoJSON
Tassenières,Tassenières,39525,39,46.9266999,5.5122402,Auto-généré depuis GeoJSON
Chambéria,Chambéria,39092,39,46.4697478,5.571553,Auto-généré depuis GeoJSON
Deschaux,Deschaux,39193,39,46.9535338,5.4998891,Auto-généré depuis GeoJSON
Geruge,Geruge,39250,39,46.6236501,5.5315505,Auto-généré depuis GeoJSON
Grozon,Grozon,39263,39,46.8954671,5.6981153,Auto-généré depuis GeoJSON
Molinges,Molinges,39339,39,46.353195,5.7643169,Auto-généré depuis GeoJSON
Saint-Aubin,Saint-Aubin,39476,39,47.0366631,5.343713,Auto-généré depuis GeoJSON
Songeson,Songeson,39518,39,46.6460048,5.8298838,Auto-généré depuis GeoJSON
Villers-les-Bois,Villers-les-Bois,39570,39,46.9238257,5.5741096,Auto-généré depuis GeoJSON
Conte,Conte,39165,39,46.7483431,6.0095444,Auto-généré depuis GeoJSON
Damparis,Damparis,39189,39,47.0676654,5.4076504,Auto-généré depuis GeoJSON
Fied,Fied,39225,39,46.7773042,5.7056356,Auto-généré depuis GeoJSON
