nom_original,nom_correct,code_insee,departement,latitude,longitude,notes
Magnoray,Magnoray,70316,70,47.5223223,6.0904433,Auto-généré depuis GeoJSON
Plainemont,Plainemont,70412,70,47.8480578,6.217014,Auto-généré depuis GeoJSON
Raddon-et-Chapendu,Raddon-et-Chapendu,70435,70,47.8516766,6.4523839,Auto-généré depuis GeoJSON
Villeparois,Villeparois,70559,70,47.6684787,6.1821224,Auto-généré depuis GeoJSON
Côte,Côte,70178,70,47.6905892,6.5696506,Auto-généré depuis GeoJSON
Flagy,Flagy,70235,70,47.7038113,6.1862995,Auto-généré depuis GeoJSON
Hautevelle,Hautevelle,70284,70,47.8375355,6.2984015,Auto-généré depuis GeoJSON
Lieffrans,Lieffrans,70301,70,47.5220183,5.9653125,Auto-généré depuis GeoJSON
Pesmes,Pesmes,70408,70,47.2906124,5.5744632,Auto-généré depuis GeoJSON
Villars-le-Pautel,Villars-le-Pautel,70554,70,47.89666,5.9123408,Auto-généré depuis GeoJSON
Velleclaire,Velleclaire,70531,70,47.4227038,5.8734609,Auto-généré depuis GeoJSON
Arsans,Arsans,70030,70,47.3661595,5.6337613,Auto-généré depuis GeoJSON
Conflandey,Conflandey,70167,70,47.7354253,6.0375812,Auto-généré depuis GeoJSON
Corbenay,Corbenay,70171,70,47.8929996,6.3227029,Auto-généré depuis GeoJSON
Framont,Framont,70252,70,47.5763821,5.5826473,Auto-généré depuis GeoJSON
Malachère,Malachère,70326,70,47.453313,6.071133,Auto-généré depuis GeoJSON
Malvillers,Malvillers,70329,70,47.7389037,5.7836409,Auto-généré depuis GeoJSON
Boult,Boult,70085,70,47.3793261,5.9931523,Auto-généré depuis GeoJSON
Breurey-lès-Faverney,Breurey-lès-Faverney,70095,70,47.7390491,6.1445577,Auto-généré depuis GeoJSON
Villedieu-en-Fontenette,Villedieu-en-Fontenette,70555,70,47.7777009,6.2053747,Auto-généré depuis GeoJSON
Soing-Cubry-Charentenay,Soing-Cubry-Charentenay,70492,70,47.5812096,5.8814521,Auto-généré depuis GeoJSON
Tartécourt,Tartécourt,70496,70,47.8423437,5.9803704,Auto-généré depuis GeoJSON
Ambiévillers,Ambiévillers,70013,70,47.9901162,6.1410183,Auto-généré depuis GeoJSON
Autrey-lès-Gray,Autrey-lès-Gray,70041,70,47.4542433,5.4692197,Auto-généré depuis GeoJSON
Auxon,Auxon,70044,70,47.6978512,6.1539511,Auto-généré depuis GeoJSON
Grandecourt,Grandecourt,70274,70,47.6353718,5.8601239,Auto-généré depuis GeoJSON
Longevelle,Longevelle,70307,70,47.593086,6.4484594,Auto-généré depuis GeoJSON
Oricourt,Oricourt,70396,70,47.5953581,6.3946676,Auto-généré depuis GeoJSON
Battrans,Battrans,70054,70,47.4239314,5.6412636,Auto-généré depuis GeoJSON
Dambenoît-lès-Colombe,Dambenoît-lès-Colombe,70195,70,47.7228571,6.3737653,Auto-généré depuis GeoJSON
Dampvalley-lès-Colombe,Dampvalley-lès-Colombe,70199,70,47.6225418,6.2448789,Auto-généré depuis GeoJSON
Fondremand,Fondremand,70239,70,47.4631264,6.0219932,Auto-généré depuis GeoJSON
Purgerot,Purgerot,70427,70,47.7505974,5.9937493,Auto-généré depuis GeoJSON
Velle-le-Châtel,Velle-le-Châtel,70536,70,47.5889109,6.0555266,Auto-généré depuis GeoJSON
Bougey,Bougey,70078,70,47.7831343,5.8621212,Auto-généré depuis GeoJSON
Fleurey-lès-Lavoncourt,Fleurey-lès-Lavoncourt,70237,70,47.6612322,5.7832537,Auto-généré depuis GeoJSON
Raze,Raze,70439,70,47.5815202,6.005336,Auto-généré depuis GeoJSON
Rosière,Rosière,70453,70,47.9084582,6.6178713,Auto-généré depuis GeoJSON
Trémoins,Trémoins,70506,70,47.5641259,6.702492,Auto-généré depuis GeoJSON
Boursières,Boursières,70090,70,47.6143836,6.0362036,Auto-généré depuis GeoJSON
Calmoutier,Calmoutier,70111,70,47.6471761,6.2864273,Auto-généré depuis GeoJSON
Citey,Citey,70156,70,47.4408642,5.7879631,Auto-généré depuis GeoJSON
Fessey,Fessey,70233,70,47.808217,6.5145491,Auto-généré depuis GeoJSON
Luxeuil-les-Bains,Luxeuil-les-Bains,70311,70,47.8255654,6.3618485,Auto-généré depuis GeoJSON
Val-de-Gouhenans,Val-de-Gouhenans,70515,70,47.6237648,6.4870525,Auto-généré depuis GeoJSON
Belverne,Belverne,70064,70,47.6271285,6.651818,Auto-généré depuis GeoJSON
Chariez,Chariez,70134,70,47.6203163,6.0738755,Auto-généré depuis GeoJSON
Comberjon,Comberjon,70166,70,47.6463087,6.2059829,Auto-généré depuis GeoJSON
Fahy-lès-Autrey,Fahy-lès-Autrey,70225,70,47.5133627,5.479189,Auto-généré depuis GeoJSON
Quarte,Quarte,70430,70,47.7709254,5.7040614,Auto-généré depuis GeoJSON
Trésilley,Trésilley,70507,70,47.4498652,6.0333893,Auto-généré depuis GeoJSON
Vellefrie,Vellefrie,70534,70,47.7047741,6.2220898,Auto-généré depuis GeoJSON
Amont-et-Effreney,Amont-et-Effreney,70016,70,47.8703755,6.5601512,Auto-généré depuis GeoJSON
Chemilly,Chemilly,70148,70,47.6406102,6.0154766,Auto-généré depuis GeoJSON
Éhuns,Éhuns,70213,70,47.7638653,6.2980434,Auto-généré depuis GeoJSON
Ferrières-lès-Ray,Ferrières-lès-Ray,70231,70,47.5815162,5.7902616,Auto-généré depuis GeoJSON
Neurey-en-Vaux,Neurey-en-Vaux,70380,70,47.740082,6.2007321,Auto-généré depuis GeoJSON
Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,70058,70,47.4996376,5.690466,Auto-généré depuis GeoJSON
Charmoille,Charmoille,70136,70,47.6754666,6.1144557,Auto-généré depuis GeoJSON
Choye,Choye,70152,70,47.4048102,5.7578353,Auto-généré depuis GeoJSON
Citers,Citers,70155,70,47.7567481,6.4229429,Auto-généré depuis GeoJSON
Frotey-lès-Lure,Frotey-lès-Lure,70260,70,47.654591,6.5495313,Auto-généré depuis GeoJSON
Genevrey,Genevrey,70263,70,47.7204466,6.3297643,Auto-généré depuis GeoJSON
Montigny-lès-Vesoul,Montigny-lès-Vesoul,70363,70,47.6443348,6.0682209,Auto-généré depuis GeoJSON
Essertenne-et-Cecey,Essertenne-et-Cecey,70220,70,47.4014295,5.4681706,Auto-généré depuis GeoJSON
Frotey-lès-Vesoul,Frotey-lès-Vesoul,70261,70,47.630577,6.1976836,Auto-généré depuis GeoJSON
Magnoncourt,Magnoncourt,70315,70,47.9094705,6.2886148,Auto-généré depuis GeoJSON
Voivre,Voivre,70573,70,47.8215247,6.5549208,Auto-généré depuis GeoJSON
Vellefrey-et-Vellefrange,Vellefrey-et-Vellefrange,70533,70,47.4447492,5.8166784,Auto-généré depuis GeoJSON
Betoncourt-lès-Brotte,Betoncourt-lès-Brotte,70067,70,47.7374988,6.3428449,Auto-généré depuis GeoJSON
Blondefontaine,Blondefontaine,70074,70,47.8845662,5.8692143,Auto-généré depuis GeoJSON
Chassey-lès-Scey,Chassey-lès-Scey,70138,70,47.6416236,5.9893703,Auto-généré depuis GeoJSON
Marast,Marast,70332,70,47.5581666,6.3781589,Auto-généré depuis GeoJSON
Savoyeux,Savoyeux,70481,70,47.5483726,5.7386495,Auto-généré depuis GeoJSON
Champey,Champey,70121,70,47.5918097,6.6789048,Auto-généré depuis GeoJSON
Plancher-les-Mines,Plancher-les-Mines,70414,70,47.785279,6.7711215,Auto-généré depuis GeoJSON
Pomoy,Pomoy,70416,70,47.6588212,6.3444133,Auto-généré depuis GeoJSON
Vernotte,Vernotte,70549,70,47.5089648,5.8692816,Auto-généré depuis GeoJSON
Vaite,Vaite,70511,70,47.5843845,5.7118663,Auto-généré depuis GeoJSON
Cenans,Cenans,70113,70,47.4304155,6.1907502,Auto-généré depuis GeoJSON
Corravillers,Corravillers,70176,70,47.8880697,6.6468691,Auto-généré depuis GeoJSON
Jonvelle,Jonvelle,70291,70,47.9318613,5.9143699,Auto-généré depuis GeoJSON
Maussans,Maussans,70335,70,47.4361119,6.2442463,Auto-généré depuis GeoJSON
Melincourt,Melincourt,70338,70,47.8840281,6.1297023,Auto-généré depuis GeoJSON
Montigny-lès-Cherlieu,Montigny-lès-Cherlieu,70362,70,47.7848904,5.8163862,Auto-généré depuis GeoJSON
Villersexel,Villersexel,70561,70,47.5600863,6.4256506,Auto-généré depuis GeoJSON
Traitiéfontaine,Traitiéfontaine,70503,70,47.4252604,6.0915121,Auto-généré depuis GeoJSON
Ancier,Ancier,70018,70,47.4434659,5.6359714,Auto-généré depuis GeoJSON
Échenans-sous-Mont-Vaudois,Échenans-sous-Mont-Vaudois,70206,70,47.6036497,6.7722337,Auto-généré depuis GeoJSON
Moimay,Moimay,70349,70,47.5627663,6.3920333,Auto-généré depuis GeoJSON
Buthiers,Buthiers,70109,70,47.3546622,6.0309688,Auto-généré depuis GeoJSON
Filain,Filain,70234,70,47.5261332,6.1770894,Auto-généré depuis GeoJSON
Fouvent-Saint-Andoche,Fouvent-Saint-Andoche,70247,70,47.6515784,5.6688,Auto-généré depuis GeoJSON
Montot,Montot,70368,70,47.554686,5.6149461,Auto-généré depuis GeoJSON
Pusy-et-Épenoux,Pusy-et-Épenoux,70429,70,47.6702908,6.1495151,Auto-généré depuis GeoJSON
Villers-Pater,Villers-Pater,70565,70,47.4741415,6.1707451,Auto-généré depuis GeoJSON
Villers-sur-Saulnot,Villers-sur-Saulnot,70567,70,47.546221,6.6498108,Auto-généré depuis GeoJSON
Vregille,Vregille,70578,70,47.3278322,5.8893271,Auto-généré depuis GeoJSON
Saulx,Saulx,70478,70,47.6919155,6.2765279,Auto-généré depuis GeoJSON
Velesmes-Échevanne,Velesmes-Échevanne,70528,70,47.4193718,5.6927261,Auto-généré depuis GeoJSON
Achey,Achey,70003,70,47.5789002,5.6065536,Auto-généré depuis GeoJSON
Amage,Amage,70011,70,47.8426133,6.4959947,Auto-généré depuis GeoJSON
Cemboing,Cemboing,70112,70,47.8438024,5.8505383,Auto-généré depuis GeoJSON
Échenoz-le-Sec,Échenoz-le-Sec,70208,70,47.5248698,6.1135602,Auto-généré depuis GeoJSON
Fougerolles,Fougerolles,70245,70,47.9025867,6.4137146,Auto-généré depuis GeoJSON
Magny,Magny,70317,70,47.5271864,6.4452167,Auto-généré depuis GeoJSON
Neuvelle-lès-la-Charité,Neuvelle-lès-la-Charité,70384,70,47.5396341,5.9668394,Auto-généré depuis GeoJSON
Percey-le-Grand,Percey-le-Grand,70406,70,47.6214681,5.3978266,Auto-généré depuis GeoJSON
Angirey,Angirey,70022,70,47.4545494,5.7725237,Auto-généré depuis GeoJSON
Baulay,Baulay,70056,70,47.7837182,6.0177553,Auto-généré depuis GeoJSON
Coulevon,Coulevon,70179,70,47.6504745,6.1781026,Auto-généré depuis GeoJSON
Cubry-lès-Faverney,Cubry-lès-Faverney,70190,70,47.8132558,6.132403,Auto-généré depuis GeoJSON
Noidans-lès-Vesoul,Noidans-lès-Vesoul,70388,70,47.6076584,6.1205669,Auto-généré depuis GeoJSON
Vougécourt,Vougécourt,70576,70,47.9427904,5.9973678,Auto-généré depuis GeoJSON
Rignovelle,Rignovelle,70445,70,47.7626892,6.4769421,Auto-généré depuis GeoJSON
Bourguignon-lès-la-Charité,Bourguignon-lès-la-Charité,70088,70,47.5087322,5.9620294,Auto-généré depuis GeoJSON
Cendrecourt,Cendrecourt,70114,70,47.8397294,5.9438662,Auto-généré depuis GeoJSON
Georfans,Georfans,70264,70,47.5348134,6.5102329,Auto-généré depuis GeoJSON
Montagne,Montagne,70352,70,47.9230276,6.5926563,Auto-généré depuis GeoJSON
Motey-sur-Saône,Motey-sur-Saône,70375,70,47.5224841,5.7474143,Auto-généré depuis GeoJSON
Theuley,Theuley,70499,70,47.6221956,5.8167775,Auto-généré depuis GeoJSON
Adelans-et-le-Val-de-Bithaine,Adelans-et-le-Val-de-Bithaine,70004,70,47.704436,6.3882544,Auto-généré depuis GeoJSON
Andornay,Andornay,70021,70,47.6580061,6.5969585,Auto-généré depuis GeoJSON
Avrigney-Virey,Avrigney-Virey,70045,70,47.3383645,5.7758949,Auto-généré depuis GeoJSON
Creveney,Creveney,70188,70,47.6823358,6.294805,Auto-généré depuis GeoJSON
Larret,Larret,70297,70,47.627863,5.6315075,Auto-généré depuis GeoJSON
Thieffrans,Thieffrans,70500,70,47.5040678,6.3056162,Auto-généré depuis GeoJSON
Courmont,Courmont,70182,70,47.6128381,6.6419643,Auto-généré depuis GeoJSON
Francalmont,Francalmont,70249,70,47.8368254,6.2692673,Auto-généré depuis GeoJSON
Oiselay-et-Grachaux,Oiselay-et-Grachaux,70393,70,47.4273005,5.9166194,Auto-généré depuis GeoJSON
Villers-la-Ville,Villers-la-Ville,70562,70,47.5470375,6.4707458,Auto-généré depuis GeoJSON
Hyet,Hyet,70288,70,47.4789525,6.0726968,Auto-généré depuis GeoJSON
Neuvelle-lès-Scey,Neuvelle-lès-Scey,70386,70,47.7014189,5.9383255,Auto-généré depuis GeoJSON
Oyrières,Oyrières,70402,70,47.525981,5.5694529,Auto-généré depuis GeoJSON
Saint-Gand,Saint-Gand,70463,70,47.5084644,5.8324942,Auto-généré depuis GeoJSON
Chargey-lès-Port,Chargey-lès-Port,70133,70,47.7263034,5.9945709,Auto-généré depuis GeoJSON
Clans,Clans,70158,70,47.5991608,6.0277073,Auto-généré depuis GeoJSON
Échavanne,Échavanne,70205,70,47.6570979,6.7236106,Auto-généré depuis GeoJSON
Onay,Onay,70394,70,47.3905461,5.6843506,Auto-généré depuis GeoJSON
Vouhenans,Vouhenans,70577,70,47.6400281,6.5009324,Auto-généré depuis GeoJSON
Vantoux-et-Longevelle,Vantoux-et-Longevelle,70521,70,47.4495268,5.8352426,Auto-généré depuis GeoJSON
Velloreille-lès-Choye,Velloreille-lès-Choye,70540,70,47.3909541,5.7204791,Auto-généré depuis GeoJSON
Autrey-le-Vay,Autrey-le-Vay,70042,70,47.537688,6.3965464,Auto-généré depuis GeoJSON
Bouligney,Bouligney,70083,70,47.9123122,6.2461359,Auto-généré depuis GeoJSON
Grandvelle-et-le-Perrenot,Grandvelle-et-le-Perrenot,70275,70,47.519229,5.9968624,Auto-généré depuis GeoJSON
Visoncourt,Visoncourt,70571,70,47.7531093,6.3038879,Auto-généré depuis GeoJSON
Vitrey-sur-Mance,Vitrey-sur-Mance,70572,70,47.8113047,5.7577046,Auto-généré depuis GeoJSON
Vadans,Vadans,70510,70,47.3506609,5.5757929,Auto-généré depuis GeoJSON
Baudoncourt,Baudoncourt,70055,70,47.7740218,6.3397125,Auto-généré depuis GeoJSON
Brotte-lès-Luxeuil,Brotte-lès-Luxeuil,70098,70,47.7469226,6.3366912,Auto-généré depuis GeoJSON
Cugney,Cugney,70192,70,47.3662244,5.7176372,Auto-généré depuis GeoJSON
Froideterre,Froideterre,70259,70,47.6997192,6.5271265,Auto-généré depuis GeoJSON
Authoison,Authoison,70038,70,47.4912347,6.1446098,Auto-généré depuis GeoJSON
Esmoulins,Esmoulins,70218,70,47.4106167,5.5568235,Auto-généré depuis GeoJSON
Frasne-le-Château,Frasne-le-Château,70253,70,47.4711584,5.8860596,Auto-généré depuis GeoJSON
Mercey-sur-Saône,Mercey-sur-Saône,70342,70,47.5252238,5.7293601,Auto-généré depuis GeoJSON
Meurcourt,Meurcourt,70344,70,47.7653054,6.2372476,Auto-généré depuis GeoJSON
Port-sur-Saône,Port-sur-Saône,70421,70,47.6926599,6.0373034,Auto-généré depuis GeoJSON
Athesans-Étroitefontaine,Athesans-Étroitefontaine,70031,70,47.5946905,6.5206528,Auto-généré depuis GeoJSON
Chaumercenne,Chaumercenne,70142,70,47.3004891,5.6279799,Auto-généré depuis GeoJSON
Demangevelle,Demangevelle,70202,70,47.9283403,6.0404775,Auto-généré depuis GeoJSON
Linexert,Linexert,70304,70,47.7415996,6.4867377,Auto-généré depuis GeoJSON
Magnivray,Magnivray,70314,70,47.7837559,6.4680497,Auto-généré depuis GeoJSON
Mandrevillars,Mandrevillars,70330,70,47.6167769,6.7718976,Auto-généré depuis GeoJSON
Bassigney,Bassigney,70052,70,47.8220764,6.1835839,Auto-généré depuis GeoJSON
Jussey,Jussey,70292,70,47.8181416,5.8921897,Auto-généré depuis GeoJSON
Villers-Chemin-et-Mont-lès-Étrelles,Villers-Chemin-et-Mont-lès-Étrelles,70366,70,47.443434,5.8763592,Auto-généré depuis GeoJSON
Montureux-et-Prantigny,Montureux-et-Prantigny,70371,70,47.5076005,5.6279788,Auto-généré depuis GeoJSON
Montureux-lès-Baulay,Montureux-lès-Baulay,70372,70,47.8204029,5.9778253,Auto-généré depuis GeoJSON
Palante,Palante,70403,70,47.6668453,6.5800754,Auto-généré depuis GeoJSON
Auvet-et-la-Chapelotte,Auvet-et-la-Chapelotte,70043,70,47.5056582,5.5305729,Auto-généré depuis GeoJSON
Bard-lès-Pesmes,Bard-lès-Pesmes,70048,70,47.2785433,5.6249452,Auto-généré depuis GeoJSON
Bucey-lès-Traves,Bucey-lès-Traves,70105,70,47.6305387,5.9887297,Auto-généré depuis GeoJSON
Gray-la-Ville,Gray-la-Ville,70280,70,47.4401236,5.5675544,Auto-généré depuis GeoJSON
Rosières-sur-Mance,Rosières-sur-Mance,70454,70,47.8384258,5.8085654,Auto-généré depuis GeoJSON
Saint-Barthélemy,Saint-Barthélemy,70459,70,47.7388684,6.5992358,Auto-généré depuis GeoJSON
Saponcourt,Saponcourt,70476,70,47.8655248,6.0161497,Auto-généré depuis GeoJSON
Bouhans-lès-Montbozon,Bouhans-lès-Montbozon,70082,70,47.487297,6.2794435,Auto-généré depuis GeoJSON
Magny-Danigon,Magny-Danigon,70318,70,47.680178,6.607249,Auto-généré depuis GeoJSON
Pierrecourt,Pierrecourt,70409,70,47.6428382,5.5851283,Auto-généré depuis GeoJSON
Vy-lès-Filain,Vy-lès-Filain,70583,70,47.5051951,6.1961558,Auto-généré depuis GeoJSON
Vauchoux,Vauchoux,70524,70,47.6531786,6.0347377,Auto-généré depuis GeoJSON
Ainvelle,Ainvelle,70008,70,47.8501349,6.2420666,Auto-généré depuis GeoJSON
Attricourt,Attricourt,70032,70,47.4871925,5.4080454,Auto-généré depuis GeoJSON
Boulot,Boulot,70084,70,47.357847,5.958421,Auto-généré depuis GeoJSON
Chauvirey-le-Châtel,Chauvirey-le-Châtel,70143,70,47.7854075,5.7488706,Auto-généré depuis GeoJSON
Genevreuille,Genevreuille,70262,70,47.6756188,6.3748616,Auto-généré depuis GeoJSON
Vallerois-le-Bois,Vallerois-le-Bois,70516,70,47.5524032,6.2997084,Auto-généré depuis GeoJSON
Briaucourt,Briaucourt,70097,70,47.8178112,6.2445315,Auto-généré depuis GeoJSON
Chassey-lès-Montbozon,Chassey-lès-Montbozon,70137,70,47.521213,6.3266223,Auto-généré depuis GeoJSON
Haut-du-Them-Château-Lambert,Haut-du-Them-Château-Lambert,70283,70,47.840558,6.7486144,Auto-généré depuis GeoJSON
Roche-et-Raucourt,Roche-et-Raucourt,70448,70,47.6219273,5.7074564,Auto-généré depuis GeoJSON
Ruhans,Ruhans,70456,70,47.4611133,6.1363156,Auto-généré depuis GeoJSON
Saint-Bresson,Saint-Bresson,70460,70,47.8768325,6.5099458,Auto-généré depuis GeoJSON
Vauconcourt-Nervezain,Vauconcourt-Nervezain,70525,70,47.6605525,5.8362674,Auto-généré depuis GeoJSON
Vauvillers,Vauvillers,70526,70,47.9309986,6.1113259,Auto-généré depuis GeoJSON
Aillevillers-et-Lyaumont,Aillevillers-et-Lyaumont,70006,70,47.9376541,6.3213234,Auto-généré depuis GeoJSON
Étobon,Étobon,70221,70,47.6405753,6.6789071,Auto-généré depuis GeoJSON
Étuz,Étuz,70224,70,47.3619754,5.9370407,Auto-généré depuis GeoJSON
Moffans-et-Vacheresse,Moffans-et-Vacheresse,70348,70,47.626209,6.5488353,Auto-généré depuis GeoJSON
Villers-sur-Port,Villers-sur-Port,70566,70,47.7098385,6.0808199,Auto-généré depuis GeoJSON
Sainte-Reine,Sainte-Reine,70471,70,47.4972738,5.7732694,Auto-généré depuis GeoJSON
Saint-Sulpice,Saint-Sulpice,70474,70,47.5743714,6.4472571,Auto-généré depuis GeoJSON
Châteney,Châteney,70140,70,47.6978515,6.3222968,Auto-généré depuis GeoJSON
Contréglise,Contréglise,70170,70,47.8400511,6.0299326,Auto-généré depuis GeoJSON
Villers-lès-Luxeuil,Villers-lès-Luxeuil,70564,70,47.7666075,6.2833121,Auto-généré depuis GeoJSON
Vyans-le-Val,Vyans-le-Val,70579,70,47.5511743,6.761849,Auto-généré depuis GeoJSON
Andelarre,Andelarre,70019,70,47.5897283,6.0877274,Auto-généré depuis GeoJSON
Argillières,Argillières,70027,70,47.665117,5.6215467,Auto-généré depuis GeoJSON
Augicourt,Augicourt,70035,70,47.7703772,5.8910989,Auto-généré depuis GeoJSON
Baignes,Baignes,70047,70,47.5767827,6.0489368,Auto-généré depuis GeoJSON
Bouhans-et-Feurg,Bouhans-et-Feurg,70080,70,47.4728461,5.5104289,Auto-généré depuis GeoJSON
Champvans,Champvans,70125,70,47.3965494,5.584925,Auto-généré depuis GeoJSON
Confracourt,Confracourt,70169,70,47.6769646,5.8927121,Auto-généré depuis GeoJSON
Lambrey,Lambrey,70293,70,47.7654799,5.9297442,Auto-généré depuis GeoJSON
Membrey,Membrey,70340,70,47.5868636,5.7558276,Auto-généré depuis GeoJSON
Vesoul,Vesoul,70550,70,47.631157,6.1533894,Auto-généré depuis GeoJSON
Anjeux,Anjeux,70023,70,47.8827903,6.2111909,Auto-généré depuis GeoJSON
Aulx-lès-Cromary,Aulx-lès-Cromary,70036,70,47.3733548,6.0965369,Auto-généré depuis GeoJSON
Belonchamp,Belonchamp,70063,70,47.7717791,6.6104818,Auto-généré depuis GeoJSON
Recologne,Recologne,70440,70,47.5842975,5.7723101,Auto-généré depuis GeoJSON
Aynans,Aynans,70046,70,47.6180158,6.4524704,Auto-généré depuis GeoJSON
Colombe-lès-Vesoul,Colombe-lès-Vesoul,70162,70,47.6100782,6.2237083,Auto-généré depuis GeoJSON
Semmadon,Semmadon,70486,70,47.7412476,5.872845,Auto-généré depuis GeoJSON
Dampvalley-Saint-Pancras,Dampvalley-Saint-Pancras,70200,70,47.9136185,6.2022157,Auto-généré depuis GeoJSON
Gray,Gray,70279,70,47.4338441,5.6121963,Auto-généré depuis GeoJSON
Noroy-le-Bourg,Noroy-le-Bourg,70390,70,47.6027015,6.2893592,Auto-généré depuis GeoJSON
Plancher-Bas,Plancher-Bas,70413,70,47.7254246,6.7341077,Auto-généré depuis GeoJSON
Voray-sur-l'Ognon,Voray-sur-l'Ognon,70575,70,47.3536017,6.0169286,Auto-généré depuis GeoJSON
Motey-Besuche,Motey-Besuche,70374,70,47.3044402,5.6646656,Auto-généré depuis GeoJSON
Fouchécourt,Fouchécourt,70244,70,47.7879963,5.9871838,Auto-généré depuis GeoJSON
Scye,Scye,70483,70,47.6608219,6.0578001,Auto-généré depuis GeoJSON
Tremblois,Tremblois,70505,70,47.3785205,5.5860603,Auto-généré depuis GeoJSON
Châlonvillars,Châlonvillars,70117,70,47.6367826,6.7737878,Auto-généré depuis GeoJSON
Courtesoult-et-Gatey,Courtesoult-et-Gatey,70183,70,47.6063679,5.6068939,Auto-généré depuis GeoJSON
Larians-et-Munans,Larians-et-Munans,70296,70,47.4227357,6.2305613,Auto-généré depuis GeoJSON
Andelarrot,Andelarrot,70020,70,47.579011,6.0997154,Auto-généré depuis GeoJSON
Chaux-la-Lotière,Chaux-la-Lotière,70145,70,47.3856033,5.970126,Auto-généré depuis GeoJSON
Courchaton,Courchaton,70180,70,47.5118287,6.5540118,Auto-généré depuis GeoJSON
Perrouse,Perrouse,70407,70,47.367737,6.0448437,Auto-généré depuis GeoJSON
Vy-le-Ferroux,Vy-le-Ferroux,70580,70,47.5877866,5.9627495,Auto-généré depuis GeoJSON
Saint-Sauveur,Saint-Sauveur,70473,70,47.7949884,6.3953821,Auto-généré depuis GeoJSON
Arbecey,Arbecey,70025,70,47.7367656,5.9324902,Auto-généré depuis GeoJSON
Corre,Corre,70177,70,47.9146508,5.9864672,Auto-généré depuis GeoJSON
Errevet,Errevet,70215,70,47.6848949,6.7709672,Auto-généré depuis GeoJSON
Saint-Broing,Saint-Broing,70461,70,47.4540756,5.6806798,Auto-généré depuis GeoJSON
Belmont,Belmont,70062,70,47.7817576,6.4967565,Auto-généré depuis GeoJSON
Gy,Gy,70282,70,47.3966036,5.813831,Auto-généré depuis GeoJSON
Neuvelle-lès-Lure,Neuvelle-lès-Lure,70385,70,47.7118189,6.5505302,Auto-généré depuis GeoJSON
Noidans-le-Ferroux,Noidans-le-Ferroux,70387,70,47.5687142,5.9478868,Auto-généré depuis GeoJSON
Varogne,Varogne,70522,70,47.7175691,6.2073994,Auto-généré depuis GeoJSON
Vellefaux,Vellefaux,70532,70,47.5547752,6.1342026,Auto-généré depuis GeoJSON
Champagney,Champagney,70120,70,47.692423,6.6838451,Auto-généré depuis GeoJSON
Dampierre-sur-Linotte,Dampierre-sur-Linotte,70197,70,47.5343464,6.2463609,Auto-généré depuis GeoJSON
Noiron,Noiron,70389,70,47.3820155,5.6238441,Auto-généré depuis GeoJSON
Quenoche,Quenoche,70431,70,47.4664323,6.1065856,Auto-généré depuis GeoJSON
Scey-sur-Saône-et-Saint-Albin,Scey-sur-Saône-et-Saint-Albin,70482,70,47.6817206,5.9540909,Auto-généré depuis GeoJSON
Chenevrey-et-Morogne,Chenevrey-et-Morogne,70150,70,47.2825906,5.7381451,Auto-généré depuis GeoJSON
Verlans,Verlans,70547,70,47.5674234,6.720433,Auto-généré depuis GeoJSON
Roye,Roye,70455,70,47.6806029,6.5447256,Auto-généré depuis GeoJSON
Vaivre,Vaivre,70512,70,47.9154511,6.3673974,Auto-généré depuis GeoJSON
Vars,Vars,70523,70,47.539423,5.517246,Auto-généré depuis GeoJSON
